time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSGD00003.chdata,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSGD00004.chdata
="2026/04/02 16:37:46.440",-0.02387,0.04065,-0.16632,0.47739,-0.0667,0.65531,-0.00319,-0.00671,-0.01024,0,-0.7567,-0.02408,0.27506,0.16971,-0.0317,0.11907,-0.22801,0.04208,-0.38541,895.22333
="2026/04/02 16:37:46.460",0.32742,0.04028,-0.16187,-0.02301,-0.11439,1.37758,-0.00341,-0.00377,0.00428,0,-0.88059,0.00467,0.15176,0.07053,-0.02735,0.04475,0.13662,0.07441,-0.77649,870.50836
="2026/04/02 16:37:46.480",0.4043,0.0316,-0.14355,-0.35402,-0.0758,1.41388,0.01026,-0.00022,-0.00684,0,-0.63569,0.01404,-0.04317,0.05636,-0.02548,0.10687,0.45959,0.07572,-1.02842,844.81921
="2026/04/02 16:37:46.500",0.41455,0.01585,-0.06936,-0.87882,-0.0992,1.79923,0.01151,0.00474,-0.00863,0,-0.34179,0.03899,-0.24993,0.03468,-0.03509,0.06353,0.7497,0.10625,-1.15038,822.44427
="2026/04/02 16:37:46.520",0.53458,0.00183,-0.03178,-0.97316,-0.0321,1.32245,-0.01474,-0.00828,0.00506,0,-0.10403,0.06502,-0.3634,-0.10588,-0.01864,0.00657,0.83503,0.06191,-1.0031,807.91742
="2026/04/02 16:37:46.540",0.24744,-0.01148,0.0447,-1.04915,0.00307,0.89827,0.00247,0.00328,-0.00077,14.75637,0.38934,0.05405,-0.48545,-0.07907,-0.01116,0.04729,0.82694,0.05929,-0.72667,803.28674
="2026/04/02 16:37:46.560",0.23941,-0.01923,0.1245,-0.9295,0.00692,0.37028,-0.01727,-0.01438,-0.00686,35.82757,0.54844,0.06117,-0.45309,-0.18268,0.02047,-0.0405,0.64465,0.01001,-0.29638,809.84662
="2026/04/02 16:37:46.580",-0.02636,-0.01659,0.11924,-0.52459,0.10305,-0.62278,0.00956,0.00036,-0.00473,54.06482,0.81879,0.04325,-0.37035,-0.1313,0.02334,-0.04795,0.347,-0.0311,0.18627,825.60712
="2026/04/02 16:37:46.600",-0.24886,-0.02682,0.15902,-0.23212,0.06884,-0.91671,0.00726,-0.00223,-0.0105,66.30505,0.85843,0.0212,-0.24523,-0.11565,0.02843,-0.09191,0.02297,-0.03917,0.61403,847.62146
="2026/04/02 16:37:46.620",-0.29613,-0.02105,0.14591,0.32736,0.12832,-1.57688,-0.00142,-0.00067,-0.00678,70.35567,0.65956,0.00617,-0.02512,-0.15221,0.043,-0.05731,-0.36444,-0.08868,0.97787,873.28149
="2026/04/02 16:37:46.640",-0.53516,-0.00484,0.12673,0.62883,0.09947,-1.65945,-0.01223,-0.00709,0.00043,64.73892,0.55188,-0.03439,0.11957,-0.0002,0.02363,-0.03715,-0.60656,-0.07604,1.11328,896.26428
="2026/04/02 16:37:46.660",-0.40138,0.00043,0.06424,0.89847,0.05009,-1.46568,-0.00271,-0.00553,0.00002,51.47189,0.08647,-0.04082,0.33972,-0.01476,0.03309,-0.0427,-0.77891,-0.08275,1.10387,912.66919
="2026/04/02 16:37:46.680",-0.41231,0.01152,-0.01268,1.07864,0.05704,-1.24853,0.0096,-0.00519,0.00258,32.72602,-0.17078,-0.04801,0.42911,0.09698,-0.00122,-0.00357,-0.80414,-0.07462,0.85884,921.12225
="2026/04/02 16:37:46.700",-0.28254,0.0279,-0.06488,0.8765,-0.03682,-0.35005,0.00633,0.00167,0.00595,11.67851,-0.50047,-0.05007,0.47878,0.13113,-0.01192,0.00748,-0.67956,-0.01102,0.45696,919.35339
="2026/04/02 16:37:46.720",0.02147,0.04579,-0.12957,0.76792,-0.02865,0.09604,0.01349,0.00267,0.00351,0,-0.78489,-0.02851,0.44507,0.10537,-0.01275,0.02917,-0.43995,-0.01134,0.0194,907.1897
="2026/04/02 16:37:46.740",0.05253,0.04545,-0.1458,0.3294,-0.08186,0.89953,0.00436,0.00271,-0.01907,0,-0.75414,-0.02563,0.29276,0.17495,-0.0372,0.08625,-0.07703,0.05749,-0.48167,886.29047
="2026/04/02 16:37:46.760",0.38196,0.04,-0.14456,-0.10442,-0.10778,1.47857,0.00597,0.0008,-0.00481,0,-0.84456,0.00662,0.15818,0.058,-0.01869,0.0452,0.22187,0.06712,-0.86042,862.06061
="2026/04/02 16:37:46.780",0.38842,0.02761,-0.14913,-0.40755,-0.07723,1.53204,-0.01382,-0.00664,-0.00904,0,-0.53105,0.02047,-0.05889,0.05994,-0.0354,0.09152,0.52192,0.09183,-1.09735,838.74567
="2026/04/02 16:37:46.800",0.44385,0.01737,-0.08927,-0.83657,-0.1096,1.80296,0.02783,-0.00206,0.00416,0,-0.2613,0.04836,-0.27386,0.006,-0.02267,0.07266,0.7381,0.10169,-1.15098,819.9649
="2026/04/02 16:37:46.820",0.486,0.01059,-0.02308,-0.87448,-0.02125,1.18838,0.01223,-0.00522,0.00115,0.10093,0.03061,0.0737,-0.36268,-0.11426,-0.01448,0.04009,0.78175,0.06195,-0.97732,808.51495
="2026/04/02 16:37:46.840",0.22386,-0.00618,0.0289,-0.94511,-0.00475,0.80913,-0.00221,-0.01163,-0.01051,20.15709,0.4732,0.04481,-0.52548,-0.08466,-0.02035,0.02172,0.7293,0.06191,-0.66929,806.69336
="2026/04/02 16:37:46.860",0.19808,-0.01524,0.08654,-0.75223,0.02593,0.13535,0.00694,-0.00887,-0.00595,39.84793,0.59977,0.05469,-0.47014,-0.18589,0.01248,-0.01398,0.51563,0.00664,-0.20662,815.81946
="2026/04/02 16:37:46.880",-0.11993,-0.01888,0.13401,-0.40559,0.098,-0.73523,0.01034,-0.0012,0.00996,55.49025,0.86709,0.0316,-0.37761,-0.14691,0.01952,-0.04033,0.22155,-0.03453,0.28747,832.54102
="2026/04/02 16:37:46.900",-0.26521,-0.02176,0.15647,-0.13332,0.08222,-1.07316,0.00474,-0.00926,0.00294,64.79999,0.79575,0.01597,-0.24747,-0.11738,0.03509,-0.04036,-0.1197,-0.0496,0.69951,855.16553
="2026/04/02 16:37:46.920",-0.33941,-0.02084,0.13911,0.39549,0.1267,-1.73043,-0.00067,-0.00135,0.00476,66.27434,0.61707,0.00302,-0.01733,-0.11317,0.0352,-0.07566,-0.44254,-0.08982,1.02257,879.80481
="2026/04/02 16:37:46.940",-0.54412,-0.00726,0.10117,0.61517,0.09984,-1.61837,0.01162,-0.00321,-0.0015,59.33538,0.43871,-0.03566,0.12836,0.01684,0.00754,-0.02312,-0.65228,-0.07436,1.13227,900.30463
="2026/04/02 16:37:46.960",-0.35838,0.00415,0.06754,0.85384,0.05901,-1.44539,0.00857,-0.00293,0.00636,45.54763,-0.02696,-0.03538,0.3371,-0.00331,0.01835,-0.04578,-0.78018,-0.08181,1.08201,913.58142
="2026/04/02 16:37:46.980",-0.41522,0.0087,-0.00295,0.96739,0.05032,-1.09053,0.01177,-0.00318,-0.00569,27.08097,-0.25499,-0.05149,0.43792,0.10852,-0.00313,0.00155,-0.72304,-0.0624,0.80406,917.93231
="2026/04/02 16:37:47.000",-0.20896,0.02859,-0.05987,0.752,-0.04418,-0.20834,0.00608,-0.00374,-0.0116,7.15077,-0.59417,-0.04452,0.4734,0.12412,-0.00864,0.02763,-0.5637,-0.00252,0.38716,913.29596
="2026/04/02 16:37:47.020",0.04101,0.0377,-0.12842,0.62791,-0.03714,0.28177,0.00597,-0.00934,-0.01003,0,-0.79945,-0.03824,0.46203,0.11121,-0.01966,0.02805,-0.30752,0.00617,-0.06508,900.28882
="2026/04/02 16:37:47.040",0.11461,0.03094,-0.11758,0.19303,-0.10351,1.11085,0.00749,0.00346,-0.01443,0,-0.75784,-0.03025,0.29429,0.15795,-0.03114,0.07799,0.06174,0.06745,-0.55552,879.79974
="2026/04/02 16:37:47.060",0.42535,0.03319,-0.15298,-0.12953,-0.10838,1.53348,0.0008,-0.00288,-0.00238,0,-0.77168,0.01735,0.16432,0.03797,-0.02382,0.03048,0.36693,0.07985,-0.92029,855.79529
="2026/04/02 16:37:47.080",0.38865,0.02558,-0.12267,-0.45641,-0.08873,1.61624,0.01492,-0.00854,-0.02264,0,-0.40845,0.01778,-0.07802,0.05855,-0.03333,0.06585,0.61223,0.10503,-1.10397,833.43866
="2026/04/02 16:37:47.100",0.48334,0.00712,-0.05394,-0.79593,-0.10786,1.72929,-0.00776,-0.00456,0.01048,0,-0.17057,0.03925,-0.26959,-0.04841,-0.01896,0.04371,0.76809,0.09649,-1.15743,816.88824
="2026/04/02 16:37:47.120",0.43161,0.00632,-0.03867,-0.80968,-0.01322,1.10028,0.0051,-0.00262,0.00421,6.36625,0.16288,0.06553,-0.3933,-0.11892,-0.01426,0.00051,0.76488,0.05908,-0.93227,808.98877
="2026/04/02 16:37:47.140",0.1904,-0.01271,0.03319,-0.84989,-0.00686,0.68967,0.0083,-0.00334,-0.02022,25.49481,0.53734,0.05992,-0.52529,-0.10581,-0.00527,-0.00805,0.61478,0.05633,-0.58544,810.63678
="2026/04/02 16:37:47.160",0.14119,-0.02201,0.08508,-0.61037,0.04339,-0.11048,-0.00219,0.00273,-0.00749,43.69276,0.6249,0.05756,-0.45698,-0.20444,0.0255,-0.04221,0.3999,-0.01719,-0.10649,822.04016
="2026/04/02 16:37:47.180",-0.184,-0.02165,0.11121,-0.29529,0.0892,-0.87442,-0.00038,-0.00887,-0.00301,56.86013,0.86097,0.03396,-0.42417,-0.13247,0.01484,-0.02509,0.08765,-0.02545,0.35992,840.77142
="2026/04/02 16:37:47.200",-0.27973,-0.01698,0.12178,-0.01501,0.08519,-1.23977,-0.00279,0.0013,0.00028,63.08793,0.69879,0.02382,-0.22466,-0.12162,0.02815,-0.0419,-0.24696,-0.04393,0.80838,862.79852
="2026/04/02 16:37:47.220",-0.41469,-0.01632,0.11874,0.43736,0.14788,-1.77278,0.00506,-0.00283,0.00297,61.55202,0.54317,-0.00261,-0.00748,-0.08923,0.01854,-0.07834,-0.52602,-0.09376,1.08582,885.11005
="2026/04/02 16:37:47.240",-0.53576,-0.00697,0.10474,0.58519,0.09678,-1.58408,0.00238,0.00254,-0.00947,52.20064,0.30257,-0.03193,0.16277,0.00551,0.01208,-0.00993,-0.70015,-0.06258,1.13172,903.85339
="2026/04/02 16:37:47.260",-0.35589,-0.0046,0.04447,0.8159,0.06356,-1.41608,-0.01391,-0.00354,0.00026,37.30049,-0.13334,-0.03932,0.37737,0.01358,0.01328,-0.0559,-0.75712,-0.0811,1.02782,915.11115
="2026/04/02 16:37:47.280",-0.37882,0.0068,-0.01384,0.82802,0.03566,-0.90718,0.01462,0.0012,-0.00829,19.89746,-0.32267,-0.04768,0.46608,0.13085,-0.01052,0.0345,-0.63074,-0.03831,0.73465,916.61395
="2026/04/02 16:37:47.300",-0.11224,0.01663,-0.04535,0.63523,-0.03457,-0.03617,-0.0004,-0.00185,0.00267,2.68389,-0.66651,-0.05045,0.51287,0.10673,-0.01569,0.00908,-0.37573,-0.01378,0.34113,908.53064
="2026/04/02 16:37:47.320",0.06081,0.02843,-0.09804,0.49083,-0.04688,0.45295,0.01652,0.00605,0.00437,0,-0.76702,-0.02962,0.42892,0.12928,-0.02629,0.04257,-0.14924,0.01073,-0.16213,892.04388
="2026/04/02 16:37:47.340",0.1905,0.03783,-0.12289,0.07591,-0.11983,1.29414,-0.00967,-0.00362,-0.00133,0,-0.70896,-0.02177,0.2902,0.12612,-0.03506,0.06276,0.1826,0.06454,-0.66398,870.27692
="2026/04/02 16:37:47.360",0.45028,0.03057,-0.12912,-0.19365,-0.10288,1.57311,0.00681,0.0001,-0.0036,0,-0.66662,0.01329,0.1278,0.03683,-0.0113,0.02401,0.44488,0.08259,-0.96156,848.40802
="2026/04/02 16:37:47.380",0.38938,0.03165,-0.13675,-0.49891,-0.09617,1.701,0.00001,-0.00845,0.00561,0,-0.29748,0.02659,-0.11354,0.02144,-0.01975,0.0385,0.66084,0.10245,-1.14552,828.90588
="2026/04/02 16:37:47.400",0.48134,0.01294,-0.07312,-0.71765,-0.10002,1.65235,0.03363,0.00183,-0.00351,0,-0.07939,0.05675,-0.26131,-0.06919,-0.01067,0.01549,0.71367,0.08735,-1.12564,815.28058
="2026/04/02 16:37:47.420",0.34995,0.00842,-0.0626,-0.68129,-0.00286,0.95962,-0.01124,-0.006,-0.01623,12.86635,0.29474,0.06019,-0.43629,-0.13393,-0.01176,0.03019,0.67926,0.05072,-0.8676,810.85803
="2026/04/02 16:37:47.440",0.15403,0.00295,0.00422,-0.7056,-0.00342,0.54332,0.01421,-0.00172,0.0127,30.24785,0.59459,0.05684,-0.54274,-0.13476,-0.00351,0.01116,0.49272,0.05613,-0.52481,816.00165
="2026/04/02 16:37:47.460",0.07725,-0.01738,0.07109,-0.44013,0.0594,-0.33478,-0.00018,0.00237,-0.00339,45.77618,0.67299,0.06219,-0.47654,-0.20225,0.02828,-0.0319,0.20393,0.00218,-0.01203,829.26196
="2026/04/02 16:37:47.480",-0.25148,-0.01288,0.09213,-0.18206,0.09101,-1.01739,0.00745,0.0014,-0.00648,56.17176,0.82124,0.02664,-0.43792,-0.12571,0.01531,0.00182,-0.06752,-0.02984,0.47898,848.45917
="2026/04/02 16:37:47.500",-0.29246,-0.01737,0.14159,0.10256,0.1053,-1.39717,0.00605,0.00326,0.00725,60.05885,0.62427,0.02679,-0.1937,-0.13532,0.02776,-0.07391,-0.35079,-0.05756,0.86561,870.35388
="2026/04/02 16:37:47.520",-0.43504,-0.02015,0.12068,0.462,0.13664,-1.85437,0.00361,0.00524,0.00862,57.06923,0.45824,-0.00606,-0.02702,-0.06915,0.01015,-0.03797,-0.56894,-0.08087,1.14532,891.12134
="2026/04/02 16:37:47.540",-0.5078,-0.00546,0.11088,0.55526,0.08343,-1.55951,0.01502,0.00122,-0.00261,46.91912,0.17832,-0.02304,0.18359,0.03046,0.01275,-0.03063,-0.69851,-0.07405,1.16512,906.42993
="2026/04/02 16:37:47.560",-0.32345,-0.00342,0.06187,0.74265,0.07374,-1.35192,-0.00321,0.00078,-0.00551,32.24928,-0.22074,-0.03062,0.41029,0.02734,0.00234,0.00246,-0.67823,-0.08048,1.00502,913.59863
="2026/04/02 16:37:47.580",-0.32247,0.00939,0.01176,0.68702,0.02138,-0.69943,0.00426,0.00053,-0.0224,15.29834,-0.39854,-0.05488,0.46145,0.13428,-0.01663,0.03709,-0.52842,-0.03251,0.66157,911.67035
="2026/04/02 16:37:47.600",-0.02675,0.01407,-0.04338,0.49559,-0.033,0.10702,0.00818,0.00449,0.00669,0,-0.72636,-0.05153,0.53629,0.12869,-0.01112,0.03824,-0.32123,-0.01122,0.22096,901.37372
="2026/04/02 16:37:47.620",0.10051,0.01606,-0.09775,0.35245,-0.05121,0.65067,0.01298,-0.00389,-0.0056,0,-0.73581,-0.03046,0.43156,0.13055,-0.02579,0.02875,-0.01008,0.01815,-0.29125,884.9798
="2026/04/02 16:37:47.640",0.25042,0.03187,-0.11877,-0.04486,-0.12267,1.44882,0.02073,0.00641,-0.00121,0,-0.6994,-0.02234,0.29629,0.12975,-0.02081,0.03844,0.26491,0.07942,-0.72615,864.3584
="2026/04/02 16:37:47.660",0.46766,0.03132,-0.11775,-0.23599,-0.09819,1.61421,0.0096,-0.01267,-0.00229,0,-0.56438,0.00161,0.12795,0.03822,-0.02258,0.04294,0.51104,0.08276,-1.02644,843.32819
="2026/04/02 16:37:47.680",0.37838,0.03643,-0.10544,-0.48822,-0.09265,1.75193,0.00662,-0.00401,0.00261,0,-0.19303,0.02209,-0.17439,0.02937,-0.01177,0.05454,0.68142,0.09794,-1.17402,826.31244
="2026/04/02 16:37:47.700",0.48198,0.0217,-0.08622,-0.64203,-0.07753,1.52319,0.00822,-0.00154,-0.01424,3.5327,0.03192,0.0527,-0.29486,-0.10464,-0.00587,0.00427,0.67317,0.09423,-1.08091,815.94006
="2026/04/02 16:37:47.720",0.28179,0.00801,-0.05808,-0.59104,-0.01409,0.82629,0.03376,-0.00059,-0.01277,19.19665,0.40031,0.05569,-0.4591,-0.13625,-0.00786,0.01949,0.59488,0.06797,-0.79713,814.19238
="2026/04/02 16:37:47.740",0.11866,0.0015,0.01928,-0.58008,-0.01016,0.35726,0.00219,-0.01784,-0.02428,34.83777,0.63642,0.05806,-0.54775,-0.15316,-0.00331,0.00362,0.40681,0.03915,-0.39967,821.68091
="2026/04/02 16:37:47.760",0.00062,-0.0114,0.05226,-0.2881,0.06977,-0.56148,0.0076,-0.0019,-0.00441,47.87298,0.70034,0.06225,-0.47766,-0.1959,0.00339,-0.04096,0.08029,-0.02165,0.11058,836.82739
="2026/04/02 16:37:47.780",-0.30986,-0.01552,0.08494,-0.09579,0.09255,-1.14184,0.0042,-0.00511,-0.00518,55.84674,0.77858,0.03865,-0.4262,-0.10802,0.01184,-0.01445,-0.15675,-0.02465,0.54709,856.25
="2026/04/02 16:37:47.800",-0.32189,-0.00651,0.12411,0.18403,0.10591,-1.54417,-0.00248,-0.00428,-0.00586,57.31384,0.53334,0.02704,-0.17214,-0.14286,0.01084,-0.06457,-0.44784,-0.07562,0.9368,876.9859
="2026/04/02 16:37:47.820",-0.48663,-0.01762,0.12841,0.49483,0.1362,-1.84384,0.00343,-0.00799,-0.00837,51.43888,0.37214,-0.01583,0.02113,-0.02759,0.01082,-0.00061,-0.64855,-0.09427,1.13512,895.05402
="2026/04/02 16:37:47.840",-0.46135,-0.01417,0.10307,0.51658,0.07113,-1.49526,-0.00225,-0.00517,-0.00274,40.06193,0.04084,-0.02701,0.21065,0.03291,0.01109,-0.006,-0.66686,-0.08221,1.1192,907.68274
="2026/04/02 16:37:47.860",-0.32004,-0.00657,0.06103,0.67183,0.07298,-1.25805,-0.00217,0.0035,0.00003,25.67085,-0.29706,-0.03861,0.40476,0.0566,0.00552,-0.00443,-0.63547,-0.07783,0.9351,912.34601
="2026/04/02 16:37:47.880",-0.27461,0.00562,0.008,0.53522,0.00521,-0.47193,0.0073,0.00295,0.01042,9.56112,-0.48666,-0.05461,0.50567,0.15499,-0.01693,0.03061,-0.42452,-0.03263,0.55144,907.57062
="2026/04/02 16:37:47.900",0.03451,0.02142,-0.02453,0.39977,-0.03693,0.24259,0.01581,0.00168,0.00625,0,-0.74442,-0.0475,0.54195,0.1216,-0.00731,0.04132,-0.17487,-0.00461,0.10693,895.4137
="2026/04/02 16:37:47.920",0.12975,0.01525,-0.07789,0.21194,-0.06553,0.85678,0.00535,-0.01403,-0.02469,0,-0.70392,-0.04163,0.41401,0.14125,-0.02201,0.0665,0.1089,0.02788,-0.3752,877.33636
="2026/04/02 16:37:47.940",0.31342,0.02287,-0.11571,-0.11641,-0.12636,1.56925,0.00475,-0.00368,-0.00012,0,-0.63076,-0.01415,0.28922,0.1004,-0.02302,0.05733,0.35844,0.08302,-0.83187,856.36163
="2026/04/02 16:37:47.960",0.47515,0.01806,-0.10953,-0.2616,-0.0886,1.64795,-0.00091,-0.00046,-0.01036,0,-0.45776,0.00264,0.07828,0.03978,-0.01001,0.03253,0.56767,0.08222,-1.06369,837.49817
="2026/04/02 16:37:47.980",0.36924,0.02208,-0.1123,-0.50078,-0.10277,1.75587,-0.00521,-0.0009,-0.00553,0,-0.10387,0.02147,-0.12252,0.01527,-0.01314,0.02793,0.68644,0.11505,-1.16388,823.16406
="2026/04/02 16:37:48.000",0.45146,0.0166,-0.08173,-0.56267,-0.07644,1.38258,-0.00289,0.0018,0.00565,9.69065,0.12844,0.05015,-0.30033,-0.11576,0.00333,0.02118,0.60884,0.08734,-1.03796,816.41718
="2026/04/02 16:37:48.020",0.23677,0.01316,-0.06969,-0.47775,-0.0216,0.71059,0.00014,-0.00069,-0.00108,24.66407,0.49583,0.05831,-0.51125,-0.12359,0.00915,-0.00274,0.52191,0.03964,-0.7282,817.87872
="2026/04/02 16:37:48.040",0.08225,0.00498,0.01558,-0.44741,0.00134,0.15487,0.00272,0.00766,0.01003,38.5399,0.65342,0.0577,-0.51872,-0.16844,0.01058,-0.03729,0.25642,0.03358,-0.31503,827.45117
="2026/04/02 16:37:48.060",-0.06525,-0.01273,0.07269,-0.16226,0.08508,-0.75033,-0.0073,-0.00191,-0.01115,49.11337,0.72203,0.05434,-0.52787,-0.19807,0.0211,-0.02033,-0.02068,-0.02653,0.20241,844.2002
="2026/04/02 16:37:48.080",-0.32853,-0.00808,0.09042,-0.0064,0.08717,-1.22697,0.01077,0.00249,-0.00716,53.82737,0.7135,0.03701,-0.38623,-0.11403,0.00748,0.01225,-0.31548,-0.02821,0.61299,863.48785
="2026/04/02 16:37:48.100",-0.35031,-0.00667,0.11703,0.26264,0.12544,-1.65848,-0.00622,-0.00567,-0.00529,53.02109,0.46069,0.022,-0.16501,-0.1103,0.02734,-0.04276,-0.508,-0.07692,1.00383,882.98724
="2026/04/02 16:37:48.120",-0.50222,-0.02016,0.14227,0.43187,0.12436,-1.82471,0.02965,0.003,0.01165,46.20834,0.25675,-0.0093,0.0422,-0.01573,-0.00223,0.0081,-0.59808,-0.09109,1.16099,898.69244
="2026/04/02 16:37:48.140",-0.41607,-0.01487,0.1009,0.47967,0.07867,-1.41351,-0.00372,0.00129,-0.00618,33.85979,-0.09843,-0.02241,0.24123,0.02466,-0.00587,-0.00396,-0.65461,-0.07922,1.08312,908.30432
="2026/04/02 16:37:48.160",-0.29377,0.00342,0.08342,0.59706,0.08015,-1.13044,0.02531,0.01226,0.02608,19.06892,-0.37341,-0.03808,0.43537,0.08094,0.00319,0.01209,-0.54617,-0.09158,0.8669,910.25177
="2026/04/02 16:37:48.180",-0.21906,-0.00106,0.02878,0.38711,-0.00659,-0.26783,0.00861,-0.00022,-0.00512,4.99739,-0.57153,-0.05705,0.50016,0.15982,-0.01672,0.02403,-0.32608,-0.03367,0.46664,903.05865
="2026/04/02 16:37:48.200",0.09401,0.0194,-0.02734,0.29436,-0.04844,0.41505,0.00875,0.00034,-0.00531,0,-0.76009,-0.04267,0.5552,0.10541,-0.00923,-0.00336,-0.06558,0.00226,0.00662,888.67938
="2026/04/02 16:37:48.220",0.16586,0.01696,-0.07372,0.07737,-0.07565,1.03636,0.00558,-0.00487,-0.00872,0,-0.65956,-0.02979,0.43716,0.1505,-0.02144,0.04819,0.22096,0.04424,-0.51217,869.81506
="2026/04/02 16:37:48.240",0.38176,0.0232,-0.08493,-0.18506,-0.12468,1.65403,0.01262,0.00735,0.00089,0,-0.61053,-0.01182,0.30474,0.06651,-0.0194,0.04,0.47016,0.07683,-0.88134,849.11591
="2026/04/02 16:37:48.260",0.46753,0.02895,-0.12796,-0.27138,-0.10782,1.665,0.00496,-0.00149,-0.0075,0,-0.34678,0.01996,0.07245,0.0115,-0.01833,0.04154,0.65507,0.08799,-1.11285,831.9801
="2026/04/02 16:37:48.280",0.40275,0.03197,-0.11733,-0.48785,-0.09356,1.72529,0.02475,0.00846,0.00702,1.46317,-0.00759,0.0234,-0.18359,-0.03831,-0.0059,0.04494,0.65551,0.10108,-1.16452,820.99908
="2026/04/02 16:37:48.300",0.42183,0.02254,-0.08692,-0.45905,-0.06715,1.22202,0.02632,0.00428,-0.00755,15.31351,0.23521,0.04173,-0.36292,-0.12203,0.00258,-0.03517,0.57756,0.06896,-0.99427,817.90076
="2026/04/02 16:37:48.320",0.18154,0.01282,-0.06291,-0.42052,-0.01924,0.59245,-0.00172,-0.00695,-0.0171,29.54622,0.56632,0.04852,-0.49805,-0.127,0.008,-0.00528,0.39985,0.04747,-0.62982,822.4599
="2026/04/02 16:37:48.340",0.0478,0.0061,0.02296,-0.32207,0.00778,-0.05115,0.02312,0.00275,0.00447,42.20221,0.64837,0.06383,-0.50061,-0.18292,0.00925,-0.01103,0.13599,0.01461,-0.19894,834.35077
="2026/04/02 16:37:48.360",-0.15586,-0.00973,0.02083,-0.02333,0.07952,-0.95313,0.00465,0.00101,0.01061,50.77369,0.71694,0.05473,-0.51549,-0.17774,-0.00072,0.00386,-0.10799,-0.03162,0.30684,851.9621
="2026/04/02 16:37:48.380",-0.34454,-0.00725,0.07293,0.07213,0.09174,-1.33577,-0.00102,-0.00429,-0.00567,53.61047,0.63335,0.0291,-0.34239,-0.11439,-0.00141,-0.03132,-0.37311,-0.04637,0.71669,871.10248
="2026/04/02 16:37:48.400",-0.37314,-0.00848,0.12768,0.35098,0.1267,-1.75278,0.00448,-0.00252,-0.01142,50.11003,0.35524,0.03053,-0.13882,-0.11431,0.00322,-0.0257,-0.58586,-0.08463,1.04966,889.04425
="2026/04/02 16:37:48.420",-0.50157,-0.01637,0.11835,0.46452,0.14052,-1.75475,-0.00128,-0.00032,-0.01673,41.00412,0.15511,-0.00093,0.04108,0.02082,-0.00489,0.00524,-0.64182,-0.08579,1.13933,902.11536
="2026/04/02 16:37:48.440",-0.36753,-0.00872,0.10041,0.4458,0.08147,-1.37075,0.00439,0.00546,-0.00339,28.32586,-0.21846,-0.03028,0.27309,0.01241,-0.00481,0.00188,-0.60055,-0.08455,1.06763,907.90961
="2026/04/02 16:37:48.460",-0.27512,-0.00866,0.07847,0.45254,0.04413,-0.95573,0.00116,-0.01255,-0.01084,14.42352,-0.4315,-0.03528,0.4345,0.09703,-0.00585,0.02442,-0.46096,-0.06058,0.80233,905.96008
="2026/04/02 16:37:48.480",-0.15177,0.00285,0.03836,0.29368,-0.01511,-0.1003,0.01194,-0.00144,-0.00116,1.3507,-0.61282,-0.04889,0.50182,0.1399,-0.01241,0.02426,-0.20303,-0.01935,0.35349,896.758
="2026/04/02 16:37:48.500",0.13625,0.0076,-0.01362,0.1496,-0.03499,0.53707,0.0032,0.00407,-0.00256,0,-0.74719,-0.04236,0.54212,0.10538,-0.01987,0.02222,0.079,0.0117,-0.09169,881.4245
="2026/04/02 16:37:48.520",0.20706,0.01247,-0.08666,-0.03618,-0.08759,1.24048,0.00998,-0.00073,-0.00353,0,-0.62909,-0.03949,0.39266,0.13079,-0.03084,0.06174,0.37161,0.04796,-0.56218,862.77026
="2026/04/02 16:37:48.540",0.43325,0.02564,-0.09302,-0.23209,-0.11817,1.72273,-0.00615,-0.00824,-0.00153,0,-0.51582,-0.00523,0.26219,0.0584,-0.00946,0.00668,0.54919,0.08602,-0.93924,843.76111
="2026/04/02 16:37:48.560",0.43553,0.02181,-0.12923,-0.29791,-0.09321,1.67403,0.01736,-0.00525,-0.00886,0,-0.22225,0.01434,0.0357,-0.00212,-0.00841,0.05275,0.64596,0.07688,-1.1224,828.29919
="2026/04/02 16:37:48.580",0.38539,0.03285,-0.11692,-0.45444,-0.10187,1.6546,-0.00547,-0.01317,-0.01582,8.17889,0.09246,0.03486,-0.18369,-0.04959,-0.00677,0.02027,0.64794,0.09716,-1.14121,819.52087
="2026/04/02 16:37:48.600",0.36424,0.0306,-0.08915,-0.36336,-0.0551,1.06822,0.0028,0.00027,-0.01853,21.79204,0.32614,0.06436,-0.34852,-0.1371,0.00586,-0.00272,0.50696,0.07636,-0.8778,819.1557
="2026/04/02 16:37:48.620",0.10981,0.01563,-0.06293,-0.30327,-0.0005,0.44116,0.01589,0.00312,0.00962,34.12344,0.61504,0.06732,-0.49074,-0.12874,0.00713,0.00555,0.32359,0.05871,-0.55618,826.57751
="2026/04/02 16:37:48.640",0.01469,0.01039,-0.02572,-0.17256,0.03208,-0.24317,0.00104,-0.00024,-0.01128,43.82659,0.64055,0.07368,-0.49838,-0.17541,0.01242,-0.02577,0.0385,0.01983,-0.07969,840.80133
