time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSGD00003.chdata,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSGD00004.chdata
="2026/04/02 16:05:43.080",0.29922,0.00081,0.02866,-0.88968,-0.03792,-0.07145,-0.012,0.00511,0.01448,16.07554,-0.18761,0.04637,-0.46203,-0.10155,-0.0449,0.17332,-0.15817,0.11045,0.07332,868.17346
="2026/04/02 16:05:43.100",-0.22024,-0.01333,0.0117,0.85816,0.16345,-1.54815,-0.00254,-0.00021,-0.0045,17.56945,-0.0841,0.0255,-0.27033,-0.22055,0.05925,-0.11635,-0.23202,-0.16778,0.52366,871.73584
="2026/04/02 16:05:43.120",-0.50073,-0.02379,0.25005,-1.50567,-0.015,-0.1369,-0.00193,-0.01199,-0.02008,16.34421,0.44005,0.01083,-0.03835,0.27334,-0.07977,0.17489,-0.00467,0.07146,0.43126,869.94476
="2026/04/02 16:05:43.140",0.4726,-0.03295,0.0499,0.43821,0.10958,-1.02626,0.02225,0.01991,0.01473,17.16695,-0.73524,-0.00849,-0.04205,-0.31625,0.04772,-0.04583,-0.06273,-0.10668,0.63816,870.04675
="2026/04/02 16:05:43.160",-0.74289,-0.03588,0.20206,-0.31999,0.05202,-0.40423,0.02524,-0.00585,-0.01693,17.65482,0.41925,-0.02566,0.29956,0.2823,-0.01782,-0.00492,0.12727,-0.07504,0.55861,867.6264
="2026/04/02 16:05:43.180",0.46452,-0.02116,0.15571,-0.85785,-0.03217,0.3367,0.00869,0.01485,0.01613,18.25829,-0.4489,-0.03403,0.36218,-0.02407,-0.02042,0.06747,0.21321,0.06539,0.31357,864.14374
="2026/04/02 16:05:43.200",-0.08949,-0.01631,-0.02237,1.00291,0.07363,-0.39772,0.03451,0.00628,0.00731,22.79121,-0.20198,-0.06596,0.32184,-0.06285,0.05139,-0.15379,0.15026,-0.15474,0.32021,862.86578
="2026/04/02 16:05:43.220",-0.14983,0.00891,0.12952,-1.02145,-0.14571,1.24651,0.0062,-0.00003,0.00026,22.46626,0.27853,-0.03102,0.46643,0.35058,-0.05215,0.11245,0.3319,0.12022,-0.16538,858.5849
="2026/04/02 16:05:43.240",0.67303,0.01924,-0.16015,0.82345,0.03156,0.15053,-0.00536,0.01443,0.01568,23.21673,-0.61637,-0.05063,0.21547,-0.28793,0.05291,-0.11879,0.11902,-0.03926,-0.20683,859.11499
="2026/04/02 16:05:43.260",-0.49908,0.02878,-0.07941,0.27648,-0.10302,0.97289,-0.02725,-0.01932,-0.02181,23.83237,0.55044,-0.04251,0.18656,0.28976,0.0065,-0.00742,0.1606,0.02117,-0.44762,858.63037
="2026/04/02 16:05:43.280",0.66502,0.0338,-0.09365,-0.23529,-0.09029,0.95848,0.01996,0.00541,0.00058,23.49942,-0.2435,0.02465,0.09563,-0.09202,0.00601,0.02223,0.04798,0.13703,-0.61918,858.40747
="2026/04/02 16:05:43.300",-0.11502,0.0352,-0.26559,1.35165,0.02084,-0.09551,-0.02043,-0.01836,-0.01455,25.57521,0.16565,-0.0126,-0.27202,-0.12684,0.03188,-0.10092,-0.12678,-0.06851,-0.43187,862.06134
="2026/04/02 16:05:43.320",-0.1092,0.04094,-0.00553,-0.6367,-0.16506,0.97265,-0.03015,-0.00363,-0.00963,22.52043,0.49026,0.05656,-0.14306,0.20049,-0.03626,0.11131,-0.05713,0.16372,-0.5423,863.34277
="2026/04/02 16:05:43.340",0.42547,0.01971,-0.17189,0.72569,0.11353,-0.83582,-0.02451,-0.00033,0.013,21.18647,-0.34345,0.0566,-0.36922,-0.40217,0.03187,-0.05515,-0.31033,-0.04376,-0.2021,867.95074
="2026/04/02 16:05:43.360",-0.69432,0.01216,-0.02419,0.01062,-0.03926,-0.04473,-0.00479,-0.01131,0.00313,19.45757,0.66163,0.02426,-0.46387,0.20953,-0.0354,0.09275,-0.18235,0.01031,-0.03399,869.73065
="2026/04/02 16:05:43.380",0.42716,0.00162,0.09823,-0.66601,0.08066,-0.61515,-0.01717,0.00173,0.01741,16.15471,-0.3011,0.07704,-0.20608,-0.19645,-0.00476,0.03449,-0.22705,0.05178,0.1295,870.51642
="2026/04/02 16:05:43.400",-0.44834,-0.02101,-0.0268,0.53335,0.15287,-1.35209,-0.00907,-0.00849,-0.02696,16.41973,0.09743,0.00697,-0.40848,-0.10573,0.00744,-0.00558,-0.22953,-0.13676,0.49522,872.57294
="2026/04/02 16:05:43.420",-0.20704,-0.02367,0.25802,-1.08353,-0.07172,0.02429,-0.0058,0.00025,0.01204,14.83254,0.15838,0.02629,0.03044,0.22519,-0.03655,0.09159,0.01002,0.06592,0.42932,869.99707
="2026/04/02 16:05:43.440",0.26637,-0.03798,0.09023,0.14784,0.20814,-1.42055,0.00206,0.0126,0.00742,15.9439,-0.57238,-0.00915,0.06175,-0.30714,0.02404,-0.04157,-0.08213,-0.12176,0.64676,869.7149
="2026/04/02 16:05:43.460",-0.63827,-0.03086,0.13541,-0.30906,-0.06371,0.20867,-0.04882,-0.01212,0.00735,16.63413,0.33023,-0.04935,0.12318,0.33695,-0.02896,0.05343,0.17913,-0.0301,0.47653,866.6814
="2026/04/02 16:05:43.480",0.56006,-0.02873,0.21291,-0.6378,0.05752,-0.05852,0.03406,0.009,-0.00022,16.81814,-0.5682,-0.0013,0.53332,-0.10881,0.02155,-0.04094,0.21537,0.01288,0.32014,862.91461
="2026/04/02 16:05:43.500",-0.30079,-0.013,-0.04976,0.53896,0.05248,-0.15078,-0.00393,0.00327,-0.00072,21.45937,-0.00996,-0.09381,0.18344,0.03577,0.01276,-0.00353,0.21097,-0.10898,0.22708,861.08771
="2026/04/02 16:05:43.520",0.14672,0.00999,0.13054,-0.63002,-0.18932,1.38173,-0.01448,0.00316,0.00081,22.12424,0.04052,-0.02079,0.49611,0.26542,-0.00236,-0.00234,0.34692,0.09896,-0.16988,856.84546
="2026/04/02 16:05:43.540",0.44887,0.02784,-0.09749,0.57757,0.11181,-0.15781,-0.00565,0.00619,0.01117,24.00681,-0.39284,-0.02407,0.31293,-0.28255,0.04763,-0.06689,0.10887,-0.05523,-0.2258,857.36145
="2026/04/02 16:05:43.560",-0.38307,0.02513,-0.11622,0.26362,-0.20881,1.42444,-0.01119,0.00376,0.0103,25.19792,0.5167,-0.07112,0.02245,0.31319,-0.02849,0.04121,0.20611,0.05867,-0.4691,856.8017
="2026/04/02 16:05:43.580",0.68577,0.03505,-0.06971,0.08283,-0.03425,0.49703,-0.00246,0.01399,0.01806,24.47933,-0.28617,0.05674,0.24281,-0.18155,0.03715,-0.10064,0.02569,0.07198,-0.56884,857.80731
="2026/04/02 16:05:43.600",-0.33166,0.03137,-0.25832,0.8957,0.00415,0.07241,0.01566,0.00605,0.0017,25.69007,0.36588,-0.02537,-0.35817,-0.03171,-0.00338,0.01832,-0.14747,-0.01802,-0.42638,862.25452
="2026/04/02 16:05:43.620",0.13516,0.03081,-0.02548,-0.20755,-0.17413,0.9411,0.01297,0.00231,-0.00374,22.60542,0.23498,0.05057,-0.16312,0.11508,-0.00132,0.01485,-0.07321,0.13162,-0.4721,864.24896
="2026/04/02 16:05:43.640",0.17318,0.02557,-0.14104,0.51141,0.18801,-1.13944,0.01316,0.00868,-0.00606,21.41761,-0.11662,0.06608,-0.30924,-0.35281,0.02528,-0.03161,-0.3449,-0.05997,-0.13854,869.0589
="2026/04/02 16:05:43.660",-0.57852,0.00832,-0.0516,-0.03749,-0.11263,0.25623,-0.00899,0.00357,0.00666,19.32123,0.53712,0.00425,-0.54419,0.22223,-0.04695,0.11958,-0.18627,0.04828,-0.02734,871.20081
="2026/04/02 16:05:43.680",0.4229,0.00365,0.10928,-0.28019,0.13022,-0.98679,-0.02775,-0.00388,0.0116,15.94902,-0.3671,0.10037,-0.08383,-0.25798,0.02802,-0.04465,-0.28328,-0.00067,0.21443,872.41394
="2026/04/02 16:05:43.700",-0.59469,-0.01415,-0.02089,0.11957,0.12101,-1.0747,-0.00019,-0.00623,0.00221,15.15316,0.23738,-0.01346,-0.43353,-0.00384,-0.03144,0.11345,-0.21423,-0.09444,0.44637,873.51746
="2026/04/02 16:05:43.720",0.04833,-0.02848,0.21947,-0.69604,-0.06721,0.0395,-0.00484,-0.00713,0.00063,12.55644,-0.10356,0.02676,0.04006,0.13606,-0.01448,0.02152,0.01414,0.03666,0.43344,870.79102
="2026/04/02 16:05:43.740",0.02299,-0.03763,0.11249,-0.08664,0.25117,-1.50603,-0.03284,-0.01673,-0.02127,13.74316,-0.377,0.00891,0.15494,-0.23381,0.02572,-0.02446,-0.04928,-0.12516,0.60797,869.34882
="2026/04/02 16:05:43.760",-0.43949,-0.03022,0.11407,-0.44858,-0.13167,0.55869,-0.01978,-0.00947,-0.0113,15.57948,0.1755,-0.06881,0.02635,0.33902,-0.04457,0.10018,0.24163,0.01222,0.405,864.9444
="2026/04/02 16:05:43.780",0.54708,-0.02574,0.19822,-0.32656,0.089,-0.34575,-0.02204,-0.01186,-0.01623,16.86053,-0.58485,0.0127,0.56855,-0.1605,0.03256,-0.13872,0.2003,-0.03633,0.33228,861.31909
="2026/04/02 16:05:43.800",-0.40803,-0.01541,-0.02982,0.07954,0.00119,0.14652,-0.00631,-0.01287,-0.00815,20.39681,0.15179,-0.09623,0.13804,0.12444,-0.02514,0.06888,0.26691,-0.05857,0.13793,859.2099
="2026/04/02 16:05:43.820",0.3759,-0.00506,0.08943,-0.22819,-0.18541,1.30069,0.04528,0.01162,-0.00763,21.77714,-0.16853,-0.02817,0.46308,0.15744,0.0208,-0.05962,0.36553,0.08756,-0.17297,855.84131
="2026/04/02 16:05:43.840",0.19736,0.00489,-0.08658,0.41997,0.12729,-0.22209,-0.00077,-0.00122,0.00219,24.96924,-0.12404,-0.02163,0.34863,-0.19585,0.02955,-0.0865,0.11412,-0.05411,-0.23013,856.38129
="2026/04/02 16:05:43.860",-0.20905,0.02949,-0.12965,0.12706,-0.26031,1.60433,-0.0142,-0.00352,0.00088,26.59592,0.40891,-0.06931,-0.05562,0.28482,-0.0258,0.06926,0.21334,0.10712,-0.48887,856.06726
="2026/04/02 16:05:43.880",0.60472,0.03918,-0.07335,0.38896,0.01837,0.13824,-0.00747,0.00348,-0.00659,26.60102,-0.25947,0.05499,0.26389,-0.23492,0.05719,-0.14877,-0.03794,0.02024,-0.48508,858.81158
="2026/04/02 16:05:43.900",-0.42758,0.03236,-0.22735,0.47675,-0.04259,0.27652,-0.00928,0.00065,-0.00074,27.06611,0.5293,-0.03476,-0.36034,0.05473,-0.02406,0.08208,-0.1222,0.0165,-0.46227,863.604
="2026/04/02 16:05:43.920",0.30945,0.03512,-0.06469,0.14236,-0.13944,0.69375,0.02539,0.02168,0.00783,23.98454,0.03006,0.05265,-0.17583,0.00901,0.01635,-0.04613,-0.14098,0.10597,-0.40613,866.54852
="2026/04/02 16:05:43.940",-0.0814,0.02347,-0.12145,0.42599,0.19261,-1.18623,-0.00267,-0.00893,-0.00625,21.99184,0.09788,0.05113,-0.28025,-0.25428,0.02291,-0.01691,-0.37073,-0.05843,-0.08671,870.83289
="2026/04/02 16:05:43.960",-0.37729,0.01275,-0.06812,-0.15044,-0.15654,0.38002,0.02331,0.00589,-0.01696,19.11012,0.38224,0.01166,-0.53846,0.18792,-0.05018,0.1338,-0.20635,0.0773,-0.02349,872.35675
="2026/04/02 16:05:43.980",0.32194,0.0076,0.10521,0.02379,0.16053,-1.23009,-0.04786,-0.00637,0.00884,15.86921,-0.36869,0.09962,-0.05991,-0.26206,0.04971,-0.09961,-0.29608,-0.05568,0.27318,874.17499
="2026/04/02 16:05:44.000",-0.64444,-0.01616,0.02318,-0.2701,0.06693,-0.75289,-0.03886,-0.0114,0.01639,14.16511,0.3145,-0.02084,-0.40126,0.09134,-0.05402,0.16776,-0.18337,-0.04623,0.40395,874.56171
="2026/04/02 16:05:44.020",0.22805,-0.02856,0.18932,-0.42064,-0.03373,-0.1384,-0.00812,-0.00202,0.00374,11.6023,-0.34614,0.02464,0.02457,0.00321,0.01342,-0.01496,0.0004,0.00571,0.46036,871.53467
="2026/04/02 16:05:44.040",-0.19071,-0.0344,0.14905,-0.20584,0.22973,-1.36462,0.00679,-0.00104,0.00001,12.48698,-0.18577,0.00421,0.14484,-0.12835,-0.00494,0.00073,-0.03078,-0.1195,0.57033,868.5686
="2026/04/02 16:05:44.060",-0.212,-0.02762,0.10981,-0.5953,-0.15128,0.69524,-0.01523,0.00106,0.00899,14.14934,0.02604,-0.06656,0.04723,0.27975,-0.04456,0.1136,0.26772,0.03437,0.34545,863.54248
="2026/04/02 16:05:44.080",0.4424,-0.02034,0.1698,-0.04107,0.11762,-0.50152,0.02665,0.00039,0.00117,16.35476,-0.53456,0.01101,0.55031,-0.1764,0.05538,-0.16511,0.20693,-0.07592,0.31505,860.05969
="2026/04/02 16:05:44.100",-0.41074,-0.01922,0.02129,-0.28671,-0.03719,0.48487,0.01567,-0.00678,-0.00735,19.77062,0.25779,-0.09519,0.17968,0.20592,-0.03862,0.08548,0.31578,0.00345,0.07244,856.51135
="2026/04/02 16:05:44.120",0.51875,-0.00648,0.04195,0.01853,-0.14203,1.05291,0.00361,0.00141,0.005,22.37732,-0.32811,-0.02744,0.41306,0.01812,0.03403,-0.11085,0.32679,0.04682,-0.17192,853.70166
="2026/04/02 16:05:44.140",-0.03588,0.02195,-0.06338,0.34756,0.09445,-0.11238,0.00129,0.00916,-0.00937,26.07232,0.09733,-0.03685,0.30804,-0.08112,0.02262,-0.05547,0.14756,-0.04675,-0.25899,854.69513
="2026/04/02 16:05:44.160",0.01564,0.02832,-0.12168,0.03299,-0.24965,1.55869,-0.01907,-0.00291,0.00913,28.08467,0.28613,-0.04911,-0.03456,0.20949,-0.03208,0.07031,0.20195,0.11595,-0.50407,855.26923
="2026/04/02 16:05:44.180",0.4531,0.03836,-0.10029,0.67894,0.0495,-0.07654,-0.00304,0.00008,-0.00262,28.26064,-0.17044,0.0506,0.1962,-0.2412,0.068,-0.17125,-0.04969,-0.00634,-0.42502,859.38293
="2026/04/02 16:05:44.200",-0.43455,0.03732,-0.18495,0.17585,-0.07754,0.47903,0.01327,0.00537,-0.00053,27.76094,0.58793,-0.02848,-0.3208,0.13471,-0.0475,0.12142,-0.11589,0.05258,-0.43509,864.43536
="2026/04/02 16:05:44.220",0.38935,0.02764,-0.09556,0.40388,-0.08495,0.32619,-0.02178,-0.00076,0.00445,25.17893,-0.1313,0.06032,-0.1959,-0.10105,0.02319,-0.08179,-0.20923,0.05491,-0.33276,867.9787
="2026/04/02 16:05:44.240",-0.29137,0.01427,-0.08511,0.34257,0.159,-1.00641,-0.01209,-0.00019,-0.01619,22.44717,0.26614,0.04553,-0.30254,-0.15152,0.00121,0.01056,-0.3677,-0.04607,-0.06947,872.18683
="2026/04/02 16:05:44.260",-0.16159,0.00626,-0.05203,-0.21663,-0.12717,0.30876,0.0304,0.00454,-0.01275,17.93852,0.18761,0.00764,-0.47408,0.11201,-0.05049,0.12398,-0.22796,0.07204,0.00305,874.18036
="2026/04/02 16:05:44.280",0.14848,-0.00539,0.05389,0.25368,0.1828,-1.36872,-0.03793,0.0033,-0.00634,14.57998,-0.28868,0.08958,-0.1126,-0.24446,0.04566,-0.08955,-0.32558,-0.08247,0.31974,876.1781
="2026/04/02 16:05:44.300",-0.57176,-0.01677,0.05897,-0.54182,0.02502,-0.45006,-0.01438,-0.00378,-0.00504,12.02606,0.30337,-0.0127,-0.3368,0.15522,-0.0731,0.18725,-0.14505,-0.01068,0.37934,874.07758
="2026/04/02 16:05:44.320",0.31636,-0.02541,0.13914,-0.2286,0.01061,-0.40685,-0.00667,0.00218,0.00063,10.21449,-0.49635,0.03308,0.05013,-0.08261,0.01966,-0.05828,-0.02134,-0.02187,0.46722,869.7887
="2026/04/02 16:05:44.340",-0.34972,-0.02908,0.1394,-0.29973,0.16621,-1.00709,-0.01565,-0.01363,-0.02274,11.41117,-0.02507,-0.00717,0.13652,-0.00667,-0.0058,0.03352,0.02702,-0.09983,0.52937,866.85742
="2026/04/02 16:05:44.360",0.02583,-0.03847,0.13608,-0.68022,-0.12795,0.66043,-0.00301,0.00843,0.00931,12.74038,-0.1408,-0.0457,0.11943,0.19443,-0.03092,0.07651,0.29118,0.05162,0.31354,861.59955
="2026/04/02 16:05:44.380",0.2818,-0.02731,0.11586,0.10247,0.12429,-0.54141,-0.0276,-0.00488,-0.00398,16.01943,-0.4122,-0.006,0.44884,-0.14193,0.05849,-0.13197,0.22371,-0.09156,0.29349,858.2392
="2026/04/02 16:05:44.400",-0.31457,-0.01296,0.05957,-0.50197,-0.09036,0.77025,0.01028,-0.00358,-0.01398,20.05739,0.26588,-0.07514,0.1931,0.25532,-0.03185,0.11642,0.36558,0.03533,0.00526,854.62372
="2026/04/02 16:05:44.420",0.56974,0.00553,0.02024,0.19683,-0.07487,0.72319,0.04143,0.00864,-0.00965,23.9491,-0.38792,-0.02434,0.40183,-0.08038,0.05073,-0.12296,0.31395,0.01935,-0.15835,853.1073
="2026/04/02 16:05:44.440",-0.18195,0.01185,-0.06817,0.26806,0.0399,0.20812,0.01988,0.00429,-0.02134,27.8742,0.27953,-0.03313,0.2396,0.01465,0.00802,-0.01634,0.17339,-0.02087,-0.27803,854.33582
="2026/04/02 16:05:44.460",0.19977,0.01742,-0.10364,0.028,-0.20281,1.36238,0.01976,0.00675,0.01677,29.16818,0.14011,-0.03419,0.02823,0.12101,-0.01558,0.02387,0.17522,0.10791,-0.49646,855.66156
="2026/04/02 16:05:44.480",0.26269,0.02905,-0.12946,0.82643,0.06402,-0.20043,-0.03529,-0.01112,0.00844,29.97129,-0.00793,0.03162,0.08893,-0.22222,0.05345,-0.15508,-0.1098,-0.03196,-0.38504,860.68188
="2026/04/02 16:05:44.500",-0.34054,0.03175,-0.13752,0.025,-0.10862,0.67396,-0.02011,-0.0027,-0.00818,28.75282,0.56164,-0.01863,-0.28869,0.14713,-0.04747,0.11172,-0.11098,0.08534,-0.43785,865.5434
="2026/04/02 16:05:44.520",0.39758,0.02901,-0.12361,0.5546,-0.0249,-0.08374,0.00683,0.00218,0.01291,25.61332,-0.17343,0.05503,-0.1849,-0.19793,0.03444,-0.09625,-0.27068,0.02857,-0.26126,870.36884
="2026/04/02 16:05:44.540",-0.42943,0.02457,-0.08818,0.26513,0.09876,-0.73018,-0.01451,-0.00639,-0.00569,22.39367,0.3958,0.03237,-0.35406,-0.02605,-0.01935,0.02703,-0.36227,-0.03061,-0.05878,874.4248
="2026/04/02 16:05:44.560",0.01621,0.01041,-0.01914,-0.20898,-0.08463,0.08347,0.01566,0.01435,0.01101,17.26301,0.01077,0.03765,-0.38132,0.02485,-0.03549,0.08621,-0.26218,0.06557,0.04195,875.7757
="2026/04/02 16:05:44.580",-0.03547,-0.01281,0.01708,0.32317,0.18662,-1.37097,-0.01292,0.00184,0.00869,13.66369,-0.1958,0.05364,-0.18022,-0.19529,0.02515,-0.05859,-0.32679,-0.09413,0.34038,876.95477
="2026/04/02 16:05:44.600",-0.45367,-0.02619,0.08869,-0.66717,-0.02098,-0.1958,-0.00691,-0.01015,-0.00505,10.90881,0.21243,0.00293,-0.26459,0.16774,-0.06578,0.15626,-0.11705,0.02202,0.34412,874.43964
="2026/04/02 16:05:44.620",0.31773,-0.03068,0.13794,-0.11671,0.08472,-0.68333,-0.05923,-0.00678,0.00805,10.01011,-0.5413,0.02759,0.06229,-0.15235,0.02044,-0.05068,-0.04241,-0.05001,0.4634,870.72986
="2026/04/02 16:05:44.640",-0.41957,-0.03285,0.13401,-0.3896,0.09077,-0.60088,-0.01791,-0.01377,-0.01026,10.75624,0.07789,-0.02164,0.06895,0.0928,-0.0281,0.06756,0.09271,-0.06936,0.46274,866.48621
="2026/04/02 16:05:44.660",0.20625,-0.03179,0.15071,-0.64734,-0.07734,0.50737,0.0072,-0.00099,-0.00035,11.56144,-0.29383,-0.02578,0.22173,0.09694,-0.01722,0.02799,0.29079,0.03193,0.2885,860.89581
="2026/04/02 16:05:44.680",0.1125,-0.02492,0.08254,0.10897,0.12328,-0.45601,-0.03273,-0.01007,-0.00107,15.30389,-0.27474,-0.02202,0.3436,-0.09704,0.03968,-0.10708,0.25368,-0.09594,0.26631,857.07617
="2026/04/02 16:05:44.700",-0.15927,-0.01952,0.06972,-0.55772,-0.12611,0.99856,0.01869,0.01328,0.00538,19.3339,0.19775,-0.06748,0.24037,0.23457,-0.03735,0.07555,0.38747,0.05507,-0.05099,852.84998
="2026/04/02 16:05:44.720",0.52054,-0.00263,-0.00765,0.2778,-0.01266,0.39924,-0.01166,0.00562,0.00672,24.01892,-0.35588,-0.012,0.38085,-0.14654,0.03656,-0.12263,0.27474,-0.00822,-0.15587,851.65106
="2026/04/02 16:05:44.740",-0.25194,0.01712,-0.07201,0.15841,-0.03125,0.52331,-0.00205,-0.0068,-0.00359,28.43681,0.39378,-0.05525,0.13778,0.10473,0.00302,-0.00821,0.20681,0.0021,-0.29732,853.05444
="2026/04/02 16:05:44.760",0.33856,0.02435,-0.08427,0.11269,-0.16248,1.06983,0.01487,0.00437,-0.00595,30.0983,0.02613,-0.00942,0.0944,0.01387,0.01204,-0.01347,0.12682,0.09578,-0.45636,856.17578
="2026/04/02 16:05:44.780",0.05074,0.03085,-0.14276,0.82137,0.05626,-0.1965,-0.0159,-0.00694,-0.00923,31.12436,0.13535,-0.00041,0.01477,-0.1581,0.04738,-0.10355,-0.11382,-0.03792,-0.34214,862.58563
="2026/04/02 16:05:44.800",-0.22114,0.02832,-0.11371,0.01583,-0.13198,0.73828,-0.01031,-0.00544,-0.00399,29.33321,0.46081,-0.00375,-0.27136,0.13305,-0.02781,0.06974,-0.12622,0.10247,-0.39992,867.19556
="2026/04/02 16:05:44.820",0.31452,0.02773,-0.13087,0.64968,0.04237,-0.44504,-0.00603,0.00317,0.0038,25.9473,-0.15405,0.05298,-0.1831,-0.22779,0.03291,-0.10083,-0.32331,0.00053,-0.19794,872.30847
="2026/04/02 16:05:44.840",-0.48779,0.01425,-0.0811,0.17716,0.02552,-0.41604,0.01369,-0.00592,-0.00667,21.97313,0.44548,0.01637,-0.37358,0.05288,-0.03107,0.07341,-0.34389,-0.00096,-0.03937,875.84302
="2026/04/02 16:05:44.860",0.14796,0.00444,0.00103,-0.11199,-0.03773,-0.18556,-0.02633,0.00602,0.00238,16.69282,-0.14152,0.04818,-0.28112,-0.04912,-0.02056,0.02999,-0.29974,0.04897,0.06823,877.28326
="2026/04/02 16:05:44.880",-0.21805,-0.00729,0.00628,0.24381,0.15073,-1.22343,-0.00243,-0.00647,-0.00101,12.94441,-0.07973,0.04049,-0.2226,-0.14003,-0.00161,0.00197,-0.31895,-0.094,0.33885,878.2265
="2026/04/02 16:05:44.900",-0.28146,-0.01895,0.12009,-0.66908,-0.04569,-0.03888,-0.02282,-0.00614,-0.01236,9.38183,0.07551,0.00101,-0.21637,0.15958,-0.04934,0.12433,-0.0791,0.03538,0.3249,874.75543
="2026/04/02 16:05:44.920",0.24352,-0.02555,0.11782,-0.08919,0.12698,-0.89115,0.01043,-0.00622,-0.00784,8.88433,-0.52439,0.02073,0.08191,-0.18061,0.01761,-0.04985,-0.04959,-0.06782,0.45383,870.02045
="2026/04/02 16:05:44.940",-0.42269,-0.03335,0.13551,-0.5076,0.02627,-0.20968,-0.02028,-0.01632,-0.01831,9.64038,0.10246,-0.0294,0.03181,0.15673,-0.03184,0.0872,0.14781,-0.03624,0.38637,864.3645
="2026/04/02 16:05:44.960",0.32547,-0.02776,0.14654,-0.55562,-0.03827,0.2684,-0.03356,-0.00698,0.00641,11.26081,-0.40595,-0.01611,0.2851,0.01507,0.00408,-0.01367,0.29849,0.01215,0.25654,858.56805
="2026/04/02 16:05:44.980",-0.05085,-0.02237,0.08189,0.00938,0.09097,-0.2741,-0.00138,-0.00236,-0.01257,16.36287,-0.12521,-0.03736,0.28633,-0.03157,0.01664,-0.04263,0.2775,-0.08776,0.20242,854.99091
="2026/04/02 16:05:45.000",0.00646,-0.0038,0.08503,-0.5289,-0.1343,1.06395,-0.00357,0.00332,-0.01731,20.87566,0.10041,-0.05048,0.26883,0.19784,-0.02484,0.04147,0.41767,0.05962,-0.09479,851.44
="2026/04/02 16:05:45.020",0.41328,0.00305,-0.0058,0.32915,0.02946,0.15341,0.00034,-0.00188,-0.00109,26.16372,-0.26133,-0.01138,0.35656,-0.16943,0.04013,-0.12812,0.25768,-0.03006,-0.15812,851.60596
="2026/04/02 16:05:45.040",-0.24709,0.01356,-0.06809,0.08343,-0.08199,0.79721,-0.02023,-0.01079,-0.00118,30.20991,0.43216,-0.05305,0.11118,0.16009,-0.01363,0.03472,0.23053,0.02608,-0.32481,853.79791
="2026/04/02 16:05:45.060",0.41617,0.02524,-0.06339,0.22643,-0.10806,0.71991,0.00157,-0.00218,0.00086,31.57452,-0.04603,0.00945,0.1369,-0.0752,0.02035,-0.07288,0.08818,0.0642,-0.41538,857.9256
="2026/04/02 16:05:45.080",-0.12235,0.02967,-0.15584,0.73079,0.03092,-0.12433,-0.04639,-0.00953,0.00769,32.61319,0.29034,0.00446,-0.07734,-0.08653,0.01885,-0.047,-0.13328,-0.02011,-0.3347,863.6543
="2026/04/02 16:05:45.100",-0.05874,0.03434,-0.10612,0.09528,-0.1382,0.67713,-0.01633,-0.00815,0.01291,30.41081,0.32352,0.01441,-0.208,0.09917,-0.01494,0.04032,-0.15706,0.09721,-0.36373,868.38348
="2026/04/02 16:05:45.120",0.17653,0.03124,-0.1204,0.67184,0.08486,-0.6799,0.0312,0.00359,-0.01395,26.82373,-0.0825,0.04719,-0.18138,-0.23349,0.02887,-0.09394,-0.37042,-0.02261,-0.1429,874.22449
="2026/04/02 16:05:45.140",-0.45896,0.01295,-0.0802,0.10855,-0.02458,-0.15129,0.00823,-0.00495,0.00889,21.37017,0.40564,0.00415,-0.40118,0.09908,-0.0451,0.08946,-0.33937,0.02131,-0.04352,877.03235
="2026/04/02 16:05:45.160",0.20935,0.00731,0.02257,-0.00266,0.02727,-0.47505,0.02834,0.00558,-0.00466,15.692,-0.24417,0.06973,-0.2199,-0.12493,0.00547,-0.00307,-0.32702,0.01407,0.11863,878.13263
="2026/04/02 16:05:45.180",-0.33433,-0.00958,0.00876,0.12068,0.12283,-1.01671,-0.00803,-0.00718,-0.01345,12.55059,0.01621,0.02932,-0.27986,-0.04425,-0.01937,0.02825,-0.29343,-0.07256,0.32998,877.72083
="2026/04/02 16:05:45.200",-0.108,-0.01949,0.12575,-0.62155,-0.04259,-0.02617,-0.0176,0.00135,0.01174,8.48168,-0.09325,0.01322,-0.12919,0.11587,-0.03075,0.07496,-0.06329,0.03891,0.31697,873.29968
="2026/04/02 16:05:45.220",0.12987,-0.02274,0.11278,-0.09119,0.15508,-0.96941,-0.00407,-0.00417,-0.00536,7.21742,-0.43582,0.02272,0.0627,-0.16679,0.0071,-0.05649,-0.02908,-0.08438,0.45146,868.55756
="2026/04/02 16:05:45.240",-0.33268,-0.03566,0.12784,-0.61559,-0.01333,0.13125,0.02478,-0.00154,-0.00453,8.55095,0.05784,-0.0384,0.00765,0.18461,-0.04434,0.09254,0.21065,-0.00377,0.34246,861.82599
="2026/04/02 16:05:45.260",0.37706,-0.03082,0.1468,-0.43212,0.01853,0.05178,-0.00284,-0.00603,0.00183,11.36638,-0.45576,0.00132,0.30707,-0.06249,0.01559,-0.04971,0.29377,-0.0181,0.23233,855.90234
