time,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSGD00003.chdata,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ
="2026/04/02 15:45:27.540",0.01306,-0.23681,-0.05302,-0.25575,0.26984,-0.20946,0.11976,0.00586,-0.04339,21.971,866.58875,0.0668,0.05411,-0.1392,-0.17827,0.03092,0.3723,-0.0152,-0.08033,-0.05975
="2026/04/02 15:45:27.560",0.08239,-0.24538,0.00619,-0.10061,0.03924,0.37287,-0.0785,0.00574,0.00411,22.15503,866.32959,-0.08409,0.09288,-0.17499,-0.15902,-0.05562,0.14366,-0.18613,-0.03954,0.13055
="2026/04/02 15:45:27.580",0.03189,-0.0953,0.11124,-0.31825,0.00085,0.00519,-0.17134,0.04464,0.03867,21.4622,865.21924,-0.00167,0.01351,-0.1445,-0.1113,0.01261,0.11618,0.00216,-0.12505,0.11618
="2026/04/02 15:45:27.600",0.11777,-0.09811,0.1414,-0.448,-0.03847,0.11043,0.05045,0.03879,-0.04284,20.88026,864.75482,0.04548,0.05116,-0.25918,-0.17981,0.00343,0.40634,-0.10916,-0.1701,0.04766
="2026/04/02 15:45:27.620",0.09392,-0.0154,0.18848,-0.17195,-0.04108,0.35115,0.00542,-0.03949,0.0168,21.15207,864.62744,-0.05951,0.04035,-0.12828,-0.06788,-0.02143,0.10744,-0.10523,-0.08826,0.20221
="2026/04/02 15:45:27.640",0.07832,0.09526,0.10597,-0.21882,-0.14773,0.32906,-0.06646,0.018,-0.01671,20.82598,864.21021,0.09339,0.01273,-0.14823,-0.0605,-0.05091,0.15555,-0.28818,-0.00747,0.34448
="2026/04/02 15:45:27.660",0.1123,0.13577,0.16701,-0.32227,0.00614,-0.26536,-0.11455,0.01167,-0.00551,21.87071,863.67419,0.27513,0.08455,-0.21864,-0.13821,0.04536,0.33778,0.22869,0.00563,-0.191
="2026/04/02 15:45:27.680",0.0796,-0.13026,0.35112,0.10458,-0.06406,0.55522,-0.25779,-0.01897,0.0161,21.81046,863.17078,-0.08766,-0.01411,0.02285,0.00594,-0.14653,-0.09086,-0.27458,0.03165,0.33671
="2026/04/02 15:45:27.700",0.03894,0.08223,0.07819,-0.19864,0.12526,-0.16467,-0.37222,-0.03484,-0.00646,21.14498,863.14252,0.04158,0.05501,-0.1474,-0.12146,0.09424,0.45512,-0.03581,0.0261,-0.00978
="2026/04/02 15:45:27.720",0.02533,-0.05045,0.18271,-0.05739,0.09078,-0.1125,-0.16524,0.01412,-0.00889,21.51928,863.54791,0.14256,0.04606,-0.13352,-0.0077,-0.08045,0.08888,-0.04855,0.11742,0.03066
="2026/04/02 15:45:27.740",0.07805,-0.15893,-0.07624,0.30069,0.10931,0.50814,-0.14655,0.0113,0.05426,21.35916,863.74426,-0.14036,0.01271,-0.07602,0.02091,0.14998,-0.00501,-0.33192,0.01599,0.31771
="2026/04/02 15:45:27.760",-0.04223,-0.17892,0.26703,-0.45245,0.21345,-0.10521,-0.28216,0.08074,0.02181,20.82881,863.28448,0.32527,0.03204,-0.21923,-0.09593,-0.04615,0.07084,0.22177,0.06153,-0.05704
="2026/04/02 15:45:27.780",0.20385,-0.1006,0.2534,-0.11189,-0.28514,0.57589,-0.2321,0.03736,0.05918,20.66939,862.67944,-0.0377,0.02735,-0.03293,0.00604,0.02125,-0.18637,-0.18691,-0.14333,0.1553
="2026/04/02 15:45:27.800",-0.00649,0.13862,0.10127,-0.39275,-0.14452,0.0291,-0.20903,-0.02015,-0.00843,20.85807,862.77423,0.0445,0.03822,0.0166,-0.15273,-0.02394,0.14282,-0.01443,-0.16144,-0.0797
="2026/04/02 15:45:27.820",0.06489,0.06564,0.40092,-0.25529,-0.22572,0.08945,-0.21882,0.04256,0.00538,20.98969,863.55798,0.21292,0.00178,-0.05387,0.03418,-0.07768,-0.0932,0.11339,-0.07511,-0.24815
="2026/04/02 15:45:27.840",0.04162,0.13711,-0.17691,0.2153,-0.2332,0.26174,-0.0369,0.01993,0.02881,20.68332,863.20251,0.10059,-0.0389,0.02252,0.11402,0.0922,-0.03582,-0.30481,0.0849,0.13513
="2026/04/02 15:45:27.860",0.03433,0.02757,-0.26268,-0.1317,0.12866,-0.27699,-0.51095,0.00953,0.03162,20.51294,862.21301,0.31944,-0.01893,-0.18772,0.05696,-0.05568,0.06836,0.10549,0.12358,-0.03227
="2026/04/02 15:45:27.880",0.05358,-0.14732,0.11749,0.00839,-0.10516,0.47584,-0.2064,0.01531,-0.00017,20.20608,861.96069,0.02698,-0.00433,0.07036,0.14975,-0.07048,-0.32265,-0.19121,0.05114,0.07937
="2026/04/02 15:45:27.900",-0.00958,0.36279,-0.28412,0.05321,-0.33312,-0.28268,-0.27737,0.00199,-0.0079,19.43312,862.20856,-0.06846,-0.00041,0.03687,-0.09244,-0.00896,-0.03155,0.00401,-0.00735,0.22324
="2026/04/02 15:45:27.920",0.02798,0.18965,0.0002,0.08419,0.01407,-0.21087,-0.19784,-0.0133,0.0113,19.32186,862.72577,0.2138,0.02106,-0.00401,0.22296,0.10529,-0.3645,0.13857,-0.06908,-0.17788
="2026/04/02 15:45:27.940",0.02336,0.07049,-0.03585,0.43742,0.06943,0.04594,-0.2296,-0.0014,0.02058,19.26197,862.56055,-0.23987,-0.03792,0.17926,0.13827,-0.08175,-0.35877,-0.05449,0.13726,0.22936
="2026/04/02 15:45:27.960",-0.06641,0.00898,-0.00516,0.16149,0.38923,-0.67256,-0.14468,0.01965,0.03246,19.10359,861.3725,-0.13047,0.0072,0.25239,0.28331,0.16927,0.02995,0.23057,0.19892,-0.17223
="2026/04/02 15:45:27.980",-0.04932,-0.01729,0.01158,0.19869,-0.00347,0.1338,-0.14383,0.033,0.019,18.85077,860.93726,-0.21193,-0.01771,0.24919,0.31598,-0.14461,-0.29205,-0.07983,0.19058,-0.06929
="2026/04/02 15:45:28.000",0.02687,0.15082,-0.07527,0.51324,-0.17919,-0.07889,-0.06445,0.01068,0.01737,19.02639,861.9209,-0.17879,-0.05868,0.17592,0.15209,0.08041,-0.15473,0.06156,-0.00038,-0.01737
="2026/04/02 15:45:28.020",-0.14585,0.16718,-0.23365,0.02874,-0.17685,-0.22818,-0.20875,0.00492,0.07006,19.61821,862.32074,-0.17979,-0.02791,0.12531,0.35426,-0.00765,-0.31593,0.17249,-0.03966,-0.24156
="2026/04/02 15:45:28.040",-0.02856,0.0263,-0.00297,0.51785,-0.09414,0.27161,-0.03633,0.03981,0.05036,19.46059,862.07849,-0.42878,-0.07668,0.33929,0.22912,0.0415,-0.37372,-0.02968,-0.03301,0.09965
="2026/04/02 15:45:28.060",-0.11502,0.15064,-0.12228,0.0495,0.00079,-0.38552,0.0944,0.01443,-0.0214,19.0755,862.43799,-0.2447,-0.05305,0.24439,0.30208,-0.03847,-0.19995,0.26402,0.08611,-0.18554
="2026/04/02 15:45:28.080",-0.10941,0.1347,0.02362,0.1786,-0.2768,0.2034,-0.00683,0.01189,-0.03399,19.6505,862.94806,-0.31408,-0.06166,0.15455,0.19176,0.00249,-0.1374,-0.01052,0.07946,-0.17749
="2026/04/02 15:45:28.100",-0.07866,0.21794,-0.17951,0.38125,-0.15224,-0.31794,0.10611,-0.0834,-0.03598,20.60978,864.08044,-0.21734,-0.03856,0.23526,0.22491,-0.02928,-0.39631,0.16196,0.03205,-0.00058
="2026/04/02 15:45:28.120",-0.16933,0.11728,-0.13609,0.0774,0.00528,-0.18133,0.1945,-0.00462,-0.02327,20.54649,865.16327,-0.15047,-0.01577,0.00941,0.236,0.0576,-0.0783,0.04125,0.04905,-0.2424
="2026/04/02 15:45:28.140",-0.07327,-0.01605,-0.14004,0.25319,0.12008,-0.27409,0.17311,0.00396,0.0014,19.96287,865.07086,-0.17133,-0.01704,0.0909,0.21117,0.04378,-0.30572,0.32946,0.06396,-0.32148
="2026/04/02 15:45:28.160",-0.1303,-0.03139,-0.11528,0.3787,-0.04013,0.32557,0.268,-0.07046,-0.04715,19.83503,864.47479,-0.45754,-0.03955,0.25527,0.27194,-0.04253,-0.26458,-0.19276,0.04974,0.31577
="2026/04/02 15:45:28.180",-0.08473,0.25537,-0.18411,-0.22537,-0.03928,-0.52624,0.17953,-0.01533,-0.09188,19.69323,864.47705,0.02681,0.01793,0.01135,0.15334,0.02454,-0.00099,0.20188,-0.00314,-0.36738
="2026/04/02 15:45:28.200",-0.06019,0.0746,0.01209,0.58487,-0.26783,0.23958,0.26364,-0.00514,-0.02957,19.53518,864.61768,-0.09103,0.01292,0.00479,0.15669,-0.0475,-0.32183,-0.02221,-0.04178,0.16696
="2026/04/02 15:45:28.220",-0.12882,0.2675,-0.12095,0.15167,-0.14698,-0.062,0.37574,-0.06272,-0.07073,19.99491,864.32642,-0.33601,-0.00382,0.09043,0.08687,-0.01573,0.11401,-0.04544,0.06937,-0.04384
="2026/04/02 15:45:28.240",-0.0668,0.14308,-0.05118,0.19088,-0.07309,-0.30876,0.14546,-0.09318,-0.07342,20.39992,864.16217,0.00196,0.03065,-0.04565,0.09773,0.03479,-0.1223,0.26989,0.09318,-0.30169
="2026/04/02 15:45:28.260",-0.07254,0.03403,0.00813,0.47156,-0.04119,0.36528,0.27396,-0.02497,-0.04045,20.28227,863.74036,-0.05247,-0.02887,-0.06424,0.08188,-0.07041,-0.1765,-0.25071,0.11098,0.37066
="2026/04/02 15:45:28.280",-0.10789,0.16259,-0.20171,-0.14393,0.1643,-0.43399,0.22501,-0.00225,-0.04917,20.98767,863.31769,0.13135,-0.08783,-0.0303,0.01612,0.09623,0.16666,0.2292,0.06193,-0.27404
="2026/04/02 15:45:28.300",-0.00798,-0.09457,0.02413,0.29665,-0.05888,0.34122,0.31795,-0.00025,-0.01558,21.97765,864.18176,0.28992,-0.06926,-0.08877,0.02683,-0.02203,-0.16927,0.02958,0.09051,-0.00273
="2026/04/02 15:45:28.320",-0.01651,-0.10061,0.13446,0.04565,0.04306,0.38599,0.20832,0.00043,0.01923,21.88408,865.22229,-0.04744,-0.12199,0.06447,-0.00431,0.06677,0.04521,-0.19978,0.02782,0.07884
="2026/04/02 15:45:28.340",-0.01275,-0.09192,-0.03497,-0.24939,-0.02991,-0.14228,0.02541,-0.00801,-0.00308,21.10508,865.65735,0.52422,0.02187,-0.05491,-0.11491,-0.03907,0.08585,0.17958,-0.08297,-0.32462
="2026/04/02 15:45:28.360",-0.03528,-0.01325,0.09683,0.15182,-0.26066,0.55718,0.46965,-0.0181,0.00135,21.11054,866.01898,0.14175,0.0433,0.1122,-0.18836,-0.02613,0.00597,-0.10053,-0.15561,0.1731
="2026/04/02 15:45:28.380",-0.01617,0.19542,0.25763,-0.17005,-0.18261,-0.15604,0.16324,0.00803,0.01206,21.74199,866.36005,0.41436,0.01516,0.06061,-0.23746,-0.0658,0.20396,0.13098,-0.08458,-0.23891
="2026/04/02 15:45:28.400",0.01872,-0.05758,0.12445,0.24833,0.04724,-0.20323,0.14397,0.00063,0.02066,21.62572,867.44318,0.26351,0.08928,-0.03725,-0.10807,0.05123,0.05585,-0.05033,-0.0116,-0.04602
="2026/04/02 15:45:28.420",0.00749,-0.1793,-0.15295,0.16498,0.45634,-0.19733,0.24251,0.03441,-0.02677,20.81398,867.61298,0.09622,0.02746,0.10655,-0.20027,-0.0045,0.30358,-0.11343,0.08846,0.06746
="2026/04/02 15:45:28.440",0.00389,-0.15046,0.00608,-0.0552,0.29616,-0.39391,0.10952,-0.02862,-0.01157,20.75218,867.55957,0.34979,0.03244,-0.08376,-0.22816,-0.02476,0.29435,0.15394,0.04833,-0.09871
="2026/04/02 15:45:28.460",0.063,-0.15142,0.14394,0.22392,0.13025,-0.0163,-0.19591,0.11008,0.03291,21.56542,867.33496,0.07917,-0.01744,-0.00153,-0.21324,0.055,0.18903,-0.14975,-0.06442,0.28944
="2026/04/02 15:45:28.480",0.05562,-0.23666,-0.0002,-0.14522,0.45871,-0.30978,0.235,-0.014,0.05789,21.22614,866.66675,-0.11567,-0.03129,-0.12818,-0.35689,-0.01585,0.35522,0.12953,-0.18302,-0.1133
="2026/04/02 15:45:28.500",-0.03357,-0.41773,-0.05938,-0.19576,0.25218,-0.0741,-0.05368,0.03191,-0.04167,21.16208,866.37585,0.04222,0.01301,-0.18126,-0.22535,-0.06291,0.07527,-0.03194,-0.14034,-0.10285
="2026/04/02 15:45:28.520",0.13707,-0.27053,-0.20052,-0.12355,0.13547,-0.24333,-0.04546,-0.03658,-0.00291,21.3015,865.60681,-0.18151,0.02891,-0.15074,-0.23666,0.06054,0.31984,-0.07291,-0.09882,0.22427
="2026/04/02 15:45:28.540",0.06659,-0.25344,-0.08196,-0.28258,0.3139,-0.2543,0.07292,-0.01314,-0.01844,20.93944,865.20001,0.11061,0.05855,-0.13364,-0.16742,0.00748,0.39105,-0.01838,-0.11567,-0.16015
="2026/04/02 15:45:28.560",0.09181,-0.25084,-0.01037,-0.14219,-0.00724,0.33683,-0.11485,-0.01262,0.00728,21.45432,865.36816,-0.05075,0.06372,-0.1969,-0.13716,-0.02823,0.17723,-0.18145,-0.10882,0.20353
="2026/04/02 15:45:28.580",0.09402,-0.06993,0.05222,-0.37304,-0.04405,0.09001,-0.08476,0.01921,0.0786,21.68786,865.22693,-0.00718,0.0235,-0.06181,-0.06181,0.00787,0.15256,0.02357,-0.12812,0.09183
="2026/04/02 15:45:28.600",0.09926,-0.06272,0.12846,-0.44073,-0.07913,0.17101,-0.03149,0.04605,-0.01449,22.03081,864.86652,0.02086,0.0458,-0.23896,-0.14056,0.00189,0.39527,-0.11072,-0.14318,0.01948
="2026/04/02 15:45:28.620",0.11655,0.00231,0.2547,-0.26314,-0.09538,0.3245,-0.04514,-0.02045,0.03746,22.07071,864.08557,-0.0251,0.03391,-0.10107,-0.03903,-0.04498,0.08075,-0.10632,-0.05205,0.22422
="2026/04/02 15:45:28.640",0.06164,0.13481,0.15266,-0.25534,-0.20956,0.34621,-0.00201,0.02129,0.0204,21.75928,864.25012,0.05,0.01196,-0.12646,-0.06043,-0.03491,0.13733,-0.27999,0.01002,0.3222
="2026/04/02 15:45:28.660",0.14258,0.13658,0.19263,-0.33238,-0.0015,-0.31067,-0.06818,0.03429,0.01851,22.06914,864.33722,0.31862,0.09483,-0.2442,-0.10126,0.07394,0.29042,0.20777,0.00179,-0.21464
="2026/04/02 15:45:28.680",0.0558,-0.13255,0.32718,0.10891,-0.02392,0.57108,-0.30082,-0.04886,0.0127,21.68005,863.93463,-0.12344,0.00988,0.05092,0.03347,-0.15845,-0.09121,-0.3051,0.02918,0.29161
="2026/04/02 15:45:28.700",-0.01666,0.07586,0.04642,-0.18559,0.13613,-0.13999,-0.38725,-0.05254,0.02317,21.29724,864.66687,-0.01544,0.05174,-0.18277,-0.10442,0.10611,0.42019,-0.07442,0.02705,-0.03543
="2026/04/02 15:45:28.720",0.00581,-0.05233,0.18701,-0.01522,0.0524,-0.13327,-0.13157,0.01845,-0.0113,20.6046,864.4339,0.17368,0.05601,-0.17196,0.06531,-0.06722,0.04837,-0.0288,0.1143,0.03683
="2026/04/02 15:45:28.740",0.09146,-0.19863,-0.10186,0.35208,0.09605,0.54798,-0.19137,0.0379,0.0572,19.99281,863.96924,-0.20296,-0.00225,-0.1038,0.02269,0.16875,-0.00928,-0.3698,0.05266,0.39352
="2026/04/02 15:45:28.760",0.02379,-0.27072,0.3115,-0.40987,0.18329,0.07273,-0.22968,0.03792,0.04052,20.04461,864.37897,0.3239,0.04268,-0.24879,-0.12179,-0.12102,0.06462,0.23188,0.04532,-0.12851
="2026/04/02 15:45:28.780",0.19832,-0.16923,0.28873,-0.17495,-0.4035,0.59689,-0.269,0.05698,0.02649,19.87124,864.34332,-0.00774,0.01643,-0.04781,-0.03081,0.02982,-0.14879,-0.16123,-0.16962,0.23286
="2026/04/02 15:45:28.800",0.09488,0.17552,0.11728,-0.37158,-0.12757,0.0802,-0.17406,-0.02658,0.02263,19.8501,863.91766,-0.04523,0.02293,-0.0848,-0.21195,-0.03844,0.11154,0.03071,-0.25057,-0.07205
="2026/04/02 15:45:28.820",0.09581,0.12102,0.24909,-0.31325,-0.21806,0.08504,-0.20007,0.05503,0.03172,20.23529,862.83508,0.17986,0.00688,-0.01895,0.00577,-0.08676,-0.04719,0.06558,-0.13112,-0.23027
="2026/04/02 15:45:28.840",0.02302,0.20347,-0.1807,0.17331,-0.24256,0.27511,-0.00362,0.02758,0.03167,20.16242,861.67114,0.00706,-0.06738,0.02121,0.05473,0.09019,-0.06216,-0.29472,0.10904,0.1832
="2026/04/02 15:45:28.860",0.07208,0.05911,-0.32099,-0.11794,0.11754,-0.30738,-0.51452,0.03335,0.02446,20.26568,861.15857,0.28091,-0.03852,-0.17954,0.09691,-0.00737,0.04259,0.10621,0.19447,-0.16639
="2026/04/02 15:45:28.880",0.05011,-0.1731,-0.06204,-0.08078,-0.07275,0.55378,-0.17883,0.01392,0.03951,20.66975,861.4632,0.0424,-0.05244,0.13298,0.15237,-0.06901,-0.23474,-0.21784,0.08869,0.12008
="2026/04/02 15:45:28.900",-0.00227,0.24455,-0.25836,0.09033,-0.4042,-0.21348,-0.22028,0.01873,0.0267,20.5609,861.74524,-0.1168,-0.02179,0.04864,-0.08601,-0.05528,-0.09081,0.06615,-0.03578,0.21608
="2026/04/02 15:45:28.920",0.01523,0.21602,-0.02961,0.05309,-0.1176,-0.11367,-0.24906,0.01962,0.01343,20.25145,861.87213,0.25757,0.01116,0.03798,0.17715,0.12089,-0.32691,0.1482,-0.06453,-0.17644
="2026/04/02 15:45:28.940",0.03181,0.12494,0.02614,0.35516,0.02863,-0.01463,-0.23005,0.00795,0.03645,20.19062,862.71118,-0.2943,-0.03301,0.24605,0.12098,-0.07149,-0.37191,-0.06724,0.06793,0.30972
="2026/04/02 15:45:28.960",-0.0575,0.03241,0.11541,0.16011,0.38548,-0.60993,-0.10564,0.03973,0.03222,20.68875,863.34424,-0.00158,0.02633,0.23677,0.24734,0.14813,-0.0144,0.20978,0.19184,-0.17535
="2026/04/02 15:45:28.980",-0.03719,0.01168,0.08314,0.17296,0.00929,-0.05013,-0.08292,0.00196,0.03165,20.1542,863.09155,-0.25392,-0.02251,0.18484,0.28974,-0.1119,-0.26508,-0.04631,0.23537,-0.05474
="2026/04/02 15:45:29.000",0.00588,0.14789,-0.06987,0.52115,-0.11986,0.02426,-0.09204,0.01336,0.01779,19.32092,862.62946,-0.08427,-0.05053,0.12685,0.11845,0.05057,-0.1963,0.06928,0.03392,-0.02972
="2026/04/02 15:45:29.020",-0.15126,0.10955,-0.20466,0.03744,-0.14222,-0.31726,-0.21351,-0.00601,0.02097,20.07381,862.35162,-0.09284,-0.0553,0.20245,0.32524,0.01603,-0.26308,0.18392,-0.04153,-0.18352
="2026/04/02 15:45:29.040",-0.00351,0.01357,-0.05967,0.52801,-0.02041,0.25414,-0.06949,0.01583,0.03649,20.18928,862.49451,-0.31942,-0.08718,0.39143,0.18035,0.02254,-0.37142,-0.03573,-0.02022,0.04401
="2026/04/02 15:45:29.060",-0.11777,0.1234,-0.11737,0.10838,0.00188,-0.32948,0.11041,0.02995,0.0083,19.62597,862.58447,-0.22892,-0.06152,0.21836,0.25544,-0.03534,-0.20274,0.2497,0.06129,-0.17949
="2026/04/02 15:45:29.080",-0.07652,0.11633,-0.01331,0.15077,-0.20826,0.13641,0.05685,-0.0113,-0.04111,19.26919,862.74835,-0.2075,-0.05498,0.13674,0.17597,0.00297,-0.10981,-0.02804,0.04579,-0.08716
="2026/04/02 15:45:29.100",-0.08888,0.20329,-0.15962,0.39852,-0.13048,-0.22941,0.13939,-0.04435,-0.03725,19.1117,863.1828,-0.19593,-0.0509,0.2034,0.23405,-0.02689,-0.42024,0.16914,0.01722,-0.03305
="2026/04/02 15:45:29.120",-0.14208,0.11848,-0.12855,0.03415,-0.00785,-0.13839,0.20259,-0.01527,-0.04133,18.83236,862.69983,-0.09694,-0.00878,0.06644,0.21667,0.05351,-0.08098,0.05499,0.04582,-0.21993
="2026/04/02 15:45:29.140",-0.03051,-0.01145,-0.19282,0.16769,0.11553,-0.29788,0.10314,-0.02009,-0.04478,18.86034,862.60364,-0.16107,-0.0183,0.05799,0.24224,0.05125,-0.35267,0.29848,0.05417,-0.3087
="2026/04/02 15:45:29.160",-0.15162,-0.00915,-0.06676,0.41049,-0.06395,0.41925,0.23724,-0.02904,-0.06523,19.74953,863.59186,-0.46382,-0.03863,0.19633,0.30301,-0.02513,-0.35529,-0.21349,0.03107,0.31941
="2026/04/02 15:45:29.180",-0.14132,0.28904,-0.16031,-0.23489,-0.06153,-0.5656,0.24834,-0.01382,-0.03034,20.18767,864.02045,0.02245,0.0572,-0.01322,0.18437,0.05473,0.00085,0.2098,-0.01708,-0.37565
="2026/04/02 15:45:29.200",-0.08557,0.06696,-0.05996,0.53668,-0.27482,0.2713,0.37049,0.03269,0.00144,20.38523,864.18451,-0.09249,0.02339,-0.02603,0.23404,-0.03201,-0.29774,-0.0153,-0.0218,0.09502
="2026/04/02 15:45:29.220",-0.16074,0.2549,-0.11181,0.22718,-0.1508,0.00666,0.43521,-0.07175,-0.0277,20.4643,864.45026,-0.36646,0.01041,0.1347,0.12828,-0.01478,0.09611,-0.04767,0.07892,-0.04948
="2026/04/02 15:45:29.240",-0.03553,0.1544,-0.06326,0.18757,-0.10748,-0.23528,0.20686,-0.04021,-0.04369,20.80088,864.69189,-0.03282,0.01068,-0.04522,0.10405,0.02004,-0.07474,0.21204,0.08687,-0.26414
="2026/04/02 15:45:29.260",-0.13042,-0.01968,0.02173,0.56276,-0.12839,0.43983,0.20826,-0.01632,-0.08841,21.09132,864.74792,-0.02891,-0.04657,0.01322,0.06222,-0.08012,-0.17739,-0.21472,0.11914,0.36696
="2026/04/02 15:45:29.280",-0.11594,0.09226,-0.3105,-0.12007,0.20213,-0.59874,0.26296,-0.01771,-0.01953,21.35165,865.573,0.22597,-0.10059,-0.05988,0.01145,0.11887,0.1359,0.16771,0.06109,-0.20433
="2026/04/02 15:45:29.300",-0.02766,-0.11351,-0.01265,0.34413,0.02682,0.21057,0.30728,0.00713,-0.01139,20.89961,866.3764,0.41123,-0.0792,-0.03276,0.06498,0.00444,-0.19789,-0.00755,0.0607,-0.00147
="2026/04/02 15:45:29.320",-0.00665,-0.03084,0.05606,0.14761,0.09844,0.3462,0.19643,-0.0435,-0.00506,20.54723,865.87878,0.0457,-0.09314,0.05343,-0.08251,0.04763,0.06354,-0.14524,-0.0375,0.09287
="2026/04/02 15:45:29.340",-0.02884,-0.06188,0.0473,-0.27605,0.03489,-0.28886,0.01854,-0.01653,-0.02572,21.00993,865.94971,0.54765,0.01907,-0.10115,-0.1332,-0.00625,0.10052,0.1266,-0.09729,-0.36863
="2026/04/02 15:45:29.360",-0.0456,-0.01996,-0.08561,0.20087,-0.2526,0.59398,0.43401,-0.05202,-0.01622,21.4939,866.36505,0.165,0.03977,0.12792,-0.24,-0.0374,-0.00285,-0.11595,-0.08902,0.16754
="2026/04/02 15:45:29.380",-0.0201,0.11202,0.16827,-0.17207,-0.07906,-0.22209,0.16278,-0.01136,-0.04044,20.94353,865.89447,0.48507,0.06959,0.05785,-0.26273,-0.0292,0.2528,0.15304,-0.03261,-0.18995
="2026/04/02 15:45:29.400",0.04921,-0.11334,0.04537,0.14986,0.06678,-0.22488,0.15638,0.00941,0.00721,20.82537,865.80804,0.39391,0.07432,-0.10887,-0.10885,0.04505,0.04178,-0.06433,0.0199,-0.03473
="2026/04/02 15:45:29.420",0.04069,-0.18452,-0.11531,0.14267,0.40578,-0.05832,0.36,0.07445,0.0191,21.16102,865.96033,0.241,0.03728,0.12034,-0.24849,-0.01617,0.26465,-0.07315,0.03359,0.07103
="2026/04/02 15:45:29.440",-0.01427,-0.16999,0.03477,-0.18633,0.26696,-0.38097,0.07723,-0.0447,-0.01356,21.28495,866.05792,0.34884,0.05636,0.02232,-0.26381,-0.01619,0.43461,0.11465,0.02051,-0.11549
="2026/04/02 15:45:29.460",0.09548,-0.14824,-0.02716,0.18755,0.09834,0.19107,-0.20918,0.08991,0.00125,21.95367,865.89691,0.13699,0.02437,0.03965,-0.3145,0.00018,0.16598,-0.14746,-0.10661,0.29065
="2026/04/02 15:45:29.480",0.05584,-0.21975,0.05659,-0.20764,0.45857,-0.36617,0.16515,0.01923,0.07313,22.2654,865.45569,-0.03271,0.00358,-0.14059,-0.34038,-0.00014,0.28214,0.10679,-0.12771,-0.04921
="2026/04/02 15:45:29.500",0.11531,-0.40189,-0.04598,-0.35012,0.33231,-0.14429,0.04314,0.02853,-0.03554,22.39691,865.61438,0.03685,0.05459,-0.14309,-0.25815,-0.02322,0.14196,-0.02212,-0.1333,-0.09529
="2026/04/02 15:45:29.520",0.07105,-0.21853,-0.09515,-0.22555,0.26616,-0.19547,-0.04189,0.00342,0.02695,22.06021,866.04077,-0.16255,0.02208,-0.12961,-0.20898,0.03478,0.34041,-0.05138,-0.09311,0.18427
="2026/04/02 15:45:29.540",0.07872,-0.21948,-0.10174,-0.52278,0.26146,-0.26161,0.06026,-0.05371,-0.06353,21.54743,866.52673,0.11247,0.06874,-0.11006,-0.17127,-0.00206,0.48317,-0.05224,-0.12149,-0.06861
="2026/04/02 15:45:29.560",0.07247,-0.2198,0.04089,-0.1399,-0.04926,0.44839,-0.07768,-0.01601,0.01199,21.89897,866.59357,-0.17445,0.07961,-0.15215,-0.16874,-0.04978,0.15613,-0.17799,-0.10347,0.16905
="2026/04/02 15:45:29.580",0.08387,-0.09085,0.08172,-0.42115,-0.1098,0.0869,-0.10575,0.06174,0.10144,21.55607,865.99011,0.02508,0.02079,-0.05823,-0.08041,0.01066,0.1046,0.03276,-0.11321,0.13009
="2026/04/02 15:45:29.600",0.11249,-0.07867,0.13932,-0.48628,-0.10407,0.18534,-0.07771,0.03833,0.01924,21.75794,865.88379,0.0296,0.03842,-0.24625,-0.15364,0.01939,0.40739,-0.12102,-0.12162,0.01952
="2026/04/02 15:45:29.620",0.10928,-0.02306,0.19491,-0.2148,-0.08034,0.3479,-0.06407,0.00163,0.02185,21.93693,865.99982,-0.06896,0.0325,-0.16609,-0.06994,-0.0378,0.03541,-0.12085,-0.04234,0.21671
="2026/04/02 15:45:29.640",0.0715,0.11136,0.12428,-0.30247,-0.18989,0.26752,0.05182,0.00851,0.01525,21.2468,865.68842,0.03816,-0.00282,-0.14561,-0.04239,-0.05824,0.20486,-0.29312,0.02219,0.34268
="2026/04/02 15:45:29.660",0.06529,0.12392,0.18543,-0.33886,-0.02261,-0.35669,-0.1247,0.01171,0.03514,21.34866,864.78174,0.29836,0.09817,-0.23261,-0.14131,0.08069,0.31027,0.23237,0.00276,-0.19037
="2026/04/02 15:45:29.680",0.07031,-0.12933,0.28641,0.15159,-0.00637,0.56609,-0.20794,0.00322,0.04752,20.98134,864.1579,-0.11598,0.00389,-0.00907,0.02916,-0.15703,-0.03577,-0.28296,0.03747,0.36694
="2026/04/02 15:45:29.700",-0.01096,0.0801,0.06633,-0.23891,0.19005,-0.15145,-0.30752,-0.00824,0.00121,21.3309,864.05402,-0.00738,0.04118,-0.17353,-0.12924,0.06641,0.37874,-0.02187,0.03199,-0.04744
="2026/04/02 15:45:29.720",0.04903,-0.06705,0.10042,0.00888,0.06051,-0.24843,-0.16198,0.00364,-0.0129,21.66734,863.896,0.09655,0.05494,-0.1885,0.03271,-0.02851,0.0866,-0.00271,0.09956,-0.00161
