time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSGD00003.chdata,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ
="2026/04/02 17:21:59.800",-0.00476,0.00575,-0.00201,0.00825,0.00439,0.00886,0.01265,-0.00203,0.03036,0.00461,0.01237,-0.01115,-0.00876,-0.00577,-0.00574,19.99793,860.55542,0.02289,0.00447,-0.01514
="2026/04/02 17:21:59.820",0.00093,0.01064,0.00371,0.05565,0.00919,-0.00935,0.00592,-0.00668,-0.01051,-0.00908,-0.0037,-0.01555,0.02059,0.00309,0.01609,20.7002,860.85956,0.00323,0.00725,-0.00557
="2026/04/02 17:21:59.840",0.00619,0.00157,-0.01016,0.01758,-0.00048,-0.0101,0.0049,0.00087,0.01956,-0.01546,0.00229,-0.02197,0.04741,0.00317,0.02567,20.39253,861.43005,0.01075,-0.00212,-0.01892
="2026/04/02 17:21:59.860",-0.00866,0.00412,-0.00135,0.00665,0.00911,-0.00435,0.01676,-0.004,-0.00374,-0.0318,0.00772,-0.02705,0.03672,-0.00812,0.01239,19.90064,861.47693,-0.00229,-0.00663,0.01276
="2026/04/02 17:21:59.880",-0.00068,0.00907,-0.01095,0.01913,0.00842,0.00672,-0.00354,-0.00318,-0.01943,-0.0467,0.00739,-0.02033,0.04502,-0.01319,0.03062,19.25832,861.50824,-0.00606,0.00407,0.02612
="2026/04/02 17:21:59.900",-0.00924,0.0105,-0.01647,0.03275,0.01984,-0.00469,0.00689,-0.00505,-0.01074,-0.01756,0.00648,-0.01815,0.04902,0.00336,-0.00174,18.33746,861.78125,0.00865,0.00247,0.00839
="2026/04/02 17:21:59.920",-0.00328,0.00476,-0.00443,0.03723,0.00998,-0.01198,-0.01759,0.01846,-0.03811,-0.02063,-0.00182,-0.00088,0.00238,0.00041,0.00614,17.68493,862.21143,0.00736,0.00315,0.01083
="2026/04/02 17:21:59.940",0.00425,0.00555,-0.00955,-0.0475,-0.00566,0.00158,-0.02039,-0.00121,-0.02966,-0.00815,0.00922,0.00135,0.01343,-0.00189,-0.00341,17.87679,861.58325,0.0058,0.00297,-0.00802
="2026/04/02 17:21:59.960",-0.00333,0.0013,-0.00352,0.0149,-0.00863,-0.00711,-0.00444,0.00566,-0.03311,0.00503,-0.00092,0.00629,-0.01734,0.01112,-0.03349,17.7279,860.33618,0.0072,-0.0036,-0.00082
="2026/04/02 17:21:59.980",0.01573,0.00404,0.01034,0.02065,0.00311,-0.01996,-0.02295,0.00514,-0.02307,0.01099,0.00076,0.01221,-0.05069,-0.00445,-0.01828,18.37699,860.284,0.00512,-0.00019,-0.00936
="2026/04/02 17:22:00.000",-0.01207,-0.00335,0.02137,0.02376,-0.00032,-0.0102,-0.00458,0.00479,-0.00747,0.02798,-0.00295,0.02738,-0.03878,0.00986,-0.02917,18.91961,860.42877,0.00879,-0.00045,0.00696
="2026/04/02 17:22:00.020",0.01033,-0.00028,0.01947,-0.00358,0.00478,0.00072,-0.01386,0.01124,0.02213,0.02067,0.00015,0.02404,-0.06905,0.00499,-0.02077,19.3297,860.22485,0.00077,-0.00276,-0.00506
="2026/04/02 17:22:00.040",-0.00367,0.00575,0.00907,-0.00851,0.00048,-0.00545,-0.01157,-0.00212,0.00591,0.03087,-0.00194,0.01726,-0.04023,-0.0007,-0.01257,19.98713,859.72534,0.00671,0.00133,-0.00606
="2026/04/02 17:22:00.060",-0.01135,0.00331,0.01819,-0.01973,0.0066,0.01161,-0.00118,-0.00229,0.0325,0.02309,0.00146,0.0169,-0.04732,-0.00275,-0.01578,20.19823,859.52802,0.0044,0.00549,-0.0116
="2026/04/02 17:22:00.080",0.01779,0.00289,0.00212,0.00688,-0.00823,-0.01059,-0.0026,-0.00653,0.03592,0.0054,-0.00139,-0.0038,-0.0247,0.00279,0.02504,20.11596,860.21106,0.00185,-0.00174,-0.01202
="2026/04/02 17:22:00.100",0.02089,-0.14847,0.12601,0.02785,0.00694,-0.00303,0.01729,-0.00355,0.00629,-0.00497,0.34694,0.74689,0.00918,-0.00413,0.01571,19.92853,860.58624,0.01984,0.00739,-0.00411
="2026/04/02 17:22:00.120",1.5898,0.16448,-2.42909,-0.00231,0.0043,-0.00941,0.00696,-0.00507,0.03215,-0.14795,1.30929,0.09853,0.00264,-0.01097,0.02955,20.18944,861.1073,-0.00182,-0.00002,-0.00419
="2026/04/02 17:22:00.140",-2.39419,0.50107,2.57948,-0.03182,-0.00066,0.0108,0.007,0.0103,0.0199,-0.18565,1.91806,-1.3866,0.04197,-0.00195,0.01865,20.62742,861.8999,0.00577,0.00304,-0.01085
="2026/04/02 17:22:00.160",2.56917,-0.33331,-2.54325,0.04339,0.00103,-0.00179,0.02036,0.00243,0.00443,-0.48367,-0.60033,-0.42143,0.0488,-0.00571,0.03764,20.00248,861.91962,0.01023,-0.00654,0.00892
="2026/04/02 17:22:00.180",-1.26318,0.03517,0.93968,0.02938,0.0049,0.0117,-0.00971,-0.0089,-0.00368,-0.13044,0.73253,-1.78625,0.03718,-0.0012,0.02293,19.83551,861.71399,0.00114,-0.0005,0.00229
="2026/04/02 17:22:00.200",-0.44971,0.57225,0.58603,0.01139,-0.00226,-0.01485,0.00422,0.01161,-0.01947,-0.41816,-0.32031,-1.00156,0.0507,0.00434,-0.00202,19.49311,861.65509,-0.00053,-0.00576,-0.00297
="2026/04/02 17:22:00.220",0.9913,0.53185,-1.43661,0.0304,0.00583,-0.01851,-0.01287,-0.00547,-0.0163,0.38201,-0.75232,-1.09571,-0.00541,-0.00751,0.00498,18.81112,861.69836,0.00028,0.001,-0.01238
="2026/04/02 17:22:00.240",-2.50177,0.25798,2.4649,0.01585,0.00604,0.01166,-0.0103,0.00419,-0.03979,-0.26316,-0.27253,-0.99875,0.01208,0.00476,-0.01636,18.07217,861.49921,-0.0016,-0.00149,0.01199
="2026/04/02 17:22:00.260",1.54704,-0.05328,-0.51475,0.00254,-0.00002,-0.00956,-0.00661,-0.00039,-0.01515,0.29922,-1.54528,0.98204,-0.01868,0.00937,-0.03158,17.7345,861.09796,0.0053,-0.00545,-0.00399
="2026/04/02 17:22:00.280",-1.90138,-0.09749,0.70932,-0.00702,-0.00624,-0.01081,-0.01809,0.00504,-0.02432,0.42563,-0.07599,0.29738,-0.05271,0.00685,-0.03185,18.24971,861.18219,0.00148,-0.00137,0.02228
="2026/04/02 17:22:00.300",-0.51724,-0.24364,1.99438,-0.01321,-0.00486,-0.00353,-0.00552,0.00818,-0.00051,0.1437,-0.77024,1.50992,-0.03305,0.00856,-0.03777,18.87438,861.02618,0.00104,-0.00682,0.00937
="2026/04/02 17:22:00.320",-0.08589,-0.47992,-0.70916,-0.03361,-0.00808,-0.00535,-0.00513,-0.0007,0.01241,0.67447,-0.54144,1.5798,-0.05784,0.01018,-0.01633,18.95236,860.41382,0.00244,0.0079,-0.00509
="2026/04/02 17:22:00.340",-1.87553,-0.32612,1.74652,-0.04027,-0.01555,-0.00755,0.00342,0.00379,0.00521,0.43067,0.14244,0.91192,-0.04717,0.00891,-0.01244,18.90451,860.12994,0.01175,0.00226,0.00589
="2026/04/02 17:22:00.360",0.92817,-0.21611,0.44646,-0.00763,0.00411,0.00294,0.01407,-0.00597,0.02529,0.50445,-0.55627,1.82313,-0.04136,0.00112,0.00901,19.8396,860.53253,-0.00021,-0.00111,-0.0015
="2026/04/02 17:22:00.380",-1.52986,-0.11279,-0.48423,0.01444,0.00402,-0.0006,-0.00424,0.00128,0.00989,0.7503,0.51418,0.57101,-0.0282,0.00634,0.00393,20.81218,860.57721,0.00458,-0.00107,-0.00076
="2026/04/02 17:22:00.400",0.27486,-0.02141,1.50893,-0.00152,0.00084,-0.00391,0.01401,-0.00261,0.02824,0.07364,0.42934,-0.35962,0.02668,0.00326,0.0159,20.91596,860.5788,0.01113,0.00289,-0.01253
="2026/04/02 17:22:00.420",0.4083,-0.16298,-1.1219,-0.00525,-0.00164,-0.0054,0.00816,0.01304,0.03183,0.54278,-0.01305,-0.38913,0.01929,-0.00173,0.03639,20.256,860.99786,0.00722,0.00964,-0.01276
="2026/04/02 17:22:00.440",-0.84891,0.11235,0.14869,-0.00533,0.00843,-0.00229,0.00552,-0.00751,0.02323,0.01999,0.56819,-1.41802,0.03561,-0.00145,0.00444,20.04737,861.20306,0.00579,0.00351,-0.01457
="2026/04/02 17:22:00.460",1.82209,0.27688,-0.07096,-0.02491,-0.00578,0.01031,0.01405,0.0093,0.01103,-0.14878,-0.12136,-1.47756,0.04441,-0.00681,0.04004,19.65713,861.56036,-0.01084,-0.00369,-0.01444
="2026/04/02 17:22:00.480",-0.66202,0.14119,-1.46225,-0.02428,0.00266,-0.0231,-0.00427,0.00278,-0.00044,0.27526,0.43024,-1.72485,0.03077,-0.0021,0.0203,19.1947,862.44287,-0.00169,0.00634,-0.00023
="2026/04/02 17:22:00.500",0.75684,0.18622,1.04334,-0.02717,0.00064,0.01882,-0.00278,0.00307,-0.01765,-0.64161,0.4354,-1.26806,0.04409,-0.00077,-0.00952,18.48985,862.87885,0.00111,0.0055,0.00958
="2026/04/02 17:22:00.520",0.66896,0.10668,-0.90854,-0.00367,-0.00295,-0.00159,-0.01111,0.00924,-0.03078,-0.02681,-0.09019,-0.69898,-0.00276,-0.00592,0.02051,17.86722,862.10931,0.00408,0.00346,0.00764
="2026/04/02 17:22:00.540",-0.69893,0.07141,-0.21006,-0.00794,0.00006,-0.00078,-0.00822,0.00578,-0.02786,-0.43905,0.28756,-0.42284,-0.0061,-0.00479,-0.01517,16.88597,861.20648,0.00291,0.00168,0.01083
="2026/04/02 17:22:00.560",1.29879,0.18128,0.60583,0.00642,0.01229,0.01621,-0.00127,-0.00628,-0.0236,-0.44839,0.02874,0.5686,-0.03125,0.01188,-0.00557,17.11555,860.54773,0.00527,0.00089,0.00039
="2026/04/02 17:22:00.580",-0.71993,0.01714,-1.17334,0.02597,0.01757,-0.00066,-0.00694,0.00475,-0.01341,0.13678,0.10919,0.89856,-0.05055,0.00977,-0.01834,17.88349,859.87158,-0.01203,0.00782,0.00217
="2026/04/02 17:22:00.600",0.51106,-0.06951,0.80028,-0.00393,0.00425,-0.00927,-0.00161,-0.0004,0.00228,-0.60501,0.16188,1.06544,-0.04658,0.00757,-0.01558,18.4444,859.71576,0.00752,0.00113,0.00714
="2026/04/02 17:22:00.620",0.24435,-0.07916,-0.56513,0.01475,0.00271,-0.00114,-0.01665,-0.00352,0.01319,0.02422,0.02219,1.38818,-0.05318,0.00151,0.00296,19.64807,859.85406,2.857,-0.13384,-0.7354
="2026/04/02 17:22:00.640",-0.58326,0.01281,-0.46883,-0.01553,-0.00584,0.01193,0.00364,0.0078,0.01153,-0.11853,0.20813,1.06974,-0.02568,0.01333,-0.02039,19.72904,859.87842,1.66366,-0.03174,-0.5039
="2026/04/02 17:22:00.660",1.14016,-0.00299,0.80191,-0.00795,0.0013,0.00928,0.01556,-0.00772,0.01973,-0.32147,-0.11724,0.67287,-0.0203,-0.00557,0.00736,19.30111,859.76202,0.89344,-0.19552,0.88856
="2026/04/02 17:22:00.680",-0.46449,-0.0462,-1.50565,0.0538,0.01531,0.00519,0.00476,-0.00067,0.01553,0.30892,0.02784,0.26109,-0.00264,0.00751,-0.00273,19.65309,860.00958,2.60835,0.12992,-0.57025
="2026/04/02 17:22:00.700",0.68156,0.104,0.77379,0.05622,0.00693,-0.01318,0.01114,-0.00376,0.01649,-0.44963,0.23241,-0.54903,0.01034,-0.00222,0.0102,20.10279,860.29645,-0.46862,-0.30748,0.69666
="2026/04/02 17:22:00.720",0.801,0.04434,-1.04594,0.01084,0.00316,0.01029,0.00016,0.00155,0.008,0.01575,0.0056,-0.57399,0.02258,-0.00441,0.02435,19.7421,860.68237,1.61661,0.00671,-0.23742
="2026/04/02 17:22:00.740",-0.08041,-0.01776,-0.7748,-0.02566,-0.00383,0.00889,0.00537,-0.00068,0.00562,-0.2148,0.3811,-1.24169,0.04286,-0.00252,-0.00337,19.45202,861.30878,-0.04737,0.21943,-0.36775
="2026/04/02 17:22:00.760",1.39828,0.12329,0.32846,0.03521,0.00644,0.0174,0.00083,0.00824,-0.01496,-0.56948,0.14529,-1.50045,0.04003,-0.00205,0.02673,19.30924,861.63184,-1.07594,-0.07928,0.8991
="2026/04/02 17:22:00.780",-0.33117,0.10406,-1.67863,0.00505,-0.00052,-0.01422,-0.01018,0.00192,0.00267,0.01923,-0.02617,-0.77185,0.04323,0.00682,-0.0007,19.37065,861.93677,0.38587,0.27862,-0.43877
="2026/04/02 17:22:00.800",0.734,0.16965,0.37359,0.04212,0.00822,-0.00779,-0.00341,0.00277,-0.01961,-0.72262,0.19141,-1.25552,0.02691,-0.00039,0.00309,19.20655,862.10425,-2.08867,-0.08627,0.14272
="2026/04/02 17:22:00.820",0.27968,0.08938,-0.38609,-0.01344,-0.00311,0.02541,-0.01679,0.00782,-0.00704,-0.17284,-0.15427,-0.29592,0.01209,-0.00148,-0.00741,18.98561,862.00555,-1.02274,-0.18001,0.73607
="2026/04/02 17:22:00.840",-0.71573,-0.01965,-0.60001,-1.12139,-0.26358,-0.23552,-0.00768,-0.00542,-0.02452,-0.29833,-0.18613,0.25728,-0.01309,0.00351,-0.01676,18.57979,861.95001,-1.68856,0.04327,-0.42358
="2026/04/02 17:22:00.860",0.41525,-0.02033,1.08081,-0.1109,0.04323,-0.13437,-0.01754,-0.00139,-0.02312,-0.50446,-0.15579,0.48026,-0.04433,0.0041,-0.0018,17.97444,861.23199,-1.99999,-0.33721,0.71809
="2026/04/02 17:22:00.880",-1.35291,-0.10971,-0.45705,0.24542,0.14335,0.44182,-0.00378,0.00144,-0.01749,0.34084,-0.39032,0.92363,-0.04884,-0.00139,-0.03588,17.99104,860.70038,-0.78968,-0.01002,-0.06377
="2026/04/02 17:22:00.900",-0.14921,-0.22068,1.02797,-0.12917,0.21223,0.11871,-0.011,-0.00458,-0.01166,-0.28214,-0.26839,1.32535,-0.05305,0.00324,-0.01758,18.36818,860.54633,-2.14997,0.04579,-0.01176
="2026/04/02 17:22:00.920",-0.53242,-0.02478,0.95336,0.22416,0.00492,0.03497,-0.00827,0.00877,0.01394,0.39457,-0.33131,1.56785,-0.0416,0.00863,-0.01766,18.8267,860.53021,-0.52155,-0.17304,0.5705
="2026/04/02 17:22:00.940",-1.07644,-0.06815,0.13072,0.03958,0.01415,-0.0445,0.01475,0.00008,0.02144,0.53236,-0.56588,1.45773,-0.04314,-0.00138,-0.0095,19.529,859.87994,-0.65564,0.25825,-0.95209
="2026/04/02 17:22:00.960",0.15575,-0.03533,1.56482,0.03617,-0.01374,-0.03309,0.01014,-0.00421,0.02007,0.28809,-0.20518,0.97857,-0.03607,0.00065,0.01205,20.21489,859.67755,-0.85913,-0.18585,0.63026
="2026/04/02 17:22:00.980",-1.17894,-0.05937,-0.00682,0.35406,0.13962,0.1307,0.01217,0.00115,0.01935,0.8964,-0.11611,0.38236,-0.00352,0.0033,-0.00005,21.05843,860.22546,0.38287,-0.01859,-0.02839
="2026/04/02 17:22:01.000",0.24377,-0.22044,0.69907,0.06366,0.01509,-0.00157,0.01991,-0.0034,0.01378,0.39847,-0.1347,0.14833,0.00756,-0.00247,0.03651,20.97914,861.22845,-0.47122,0.18057,-0.50808
="2026/04/02 17:22:01.020",-0.30477,-0.09473,0.66738,0.04286,0.04534,0.03617,0.0024,0.00121,0.0189,0.61591,0.40077,-0.5463,0.02927,0.00116,0.01599,20.56649,862.02795,0.69049,-0.0394,0.01069
="2026/04/02 17:22:01.040",-0.62281,-0.00672,-0.28057,0.57814,0.09157,0.06776,0.01817,0.00267,0.0166,0.5333,0.04884,-0.80323,0.03907,0.00656,0.02252,20.22472,861.80688,0.39991,0.34018,-0.89441
="2026/04/02 17:22:01.060",1.1443,-0.00387,0.15419,-0.02045,0.03654,0.06397,-0.08938,0.04196,0.20041,0.04094,0.08448,-0.74225,0.04,-0.01394,0.02188,19.32533,861.18842,0.3907,-0.04698,0.04475
="2026/04/02 17:22:01.080",-1.0059,0.15933,-0.13618,0.36882,0.06934,0.13952,1.32115,-0.04938,-2.91122,0.31939,0.43327,-1.20802,0.03318,-0.00615,-0.01123,18.14894,861.21069,1.04414,-0.02911,-0.24699
="2026/04/02 17:22:01.100",0.93327,0.13107,-0.57328,0.28437,-0.02643,-0.0002,-0.17402,0.77131,1.52113,-0.21784,-0.44558,-0.83816,0.01938,-0.00405,0.01494,18.43163,861.93573,0.34532,0.16504,-0.41386
="2026/04/02 17:22:01.120",-0.52777,-0.06321,0.46833,0.1151,0.09394,0.0457,1.7865,-0.97348,-1.68177,-0.13288,-0.15405,-0.87969,0.00894,0.00559,-0.01464,18.70623,861.86633,0.91168,-0.24672,0.62384
="2026/04/02 17:22:01.140",-0.46476,-0.00921,-0.31105,0.04716,0.04255,0.08235,0.47944,0.46116,-0.27823,-0.20879,-0.16257,0.10881,0.81871,-0.59437,6.0521,17.61139,860.90723,0.86296,0.21075,-0.63853
="2026/04/02 17:22:01.160",1.05994,0.02439,0.01288,-0.18169,-0.04324,-0.10442,0.43668,0.28289,0.53491,-0.28875,-0.1856,0.97041,-4.22074,-0.35861,-2.45786,17.26872,860.34747,0.67428,-0.11443,0.24614
="2026/04/02 17:22:01.180",-1.27824,-0.18483,0.06435,-0.36447,-0.009,-0.02052,0.80445,-0.38788,-1.8106,-0.06678,0.02743,1.12608,-2.14962,-1.79564,0.67766,18.69933,860.31824,1.29082,0.01308,0.08006
="2026/04/02 17:22:01.200",0.83038,-0.14107,0.01412,0.08504,0.00736,0.01652,-0.8974,0.5751,1.73673,-0.0536,-0.32205,1.38101,0.48702,-1.07195,1.39443,19.62251,859.99017,0.77402,0.2092,-0.6551
="2026/04/02 17:22:01.220",-0.74489,-0.08114,0.26156,0.13542,-0.00911,-0.07396,0.73035,-0.24517,-0.29527,0.05926,0.20078,0.59499,-2.56378,1.19152,-4.71361,19.82279,859.987,1.1126,-0.23674,0.57362
="2026/04/02 17:22:01.240",-0.23992,-0.03469,-0.00051,-0.20374,0.05707,0.07667,-1.01184,0.11641,0.43471,0.14471,-0.01742,1.22329,0.22522,-0.7601,2.54254,20.06557,860.23315,1.00511,0.21963,-0.7889
="2026/04/02 17:22:01.260",1.09036,0.03526,-0.12372,-0.16314,-0.10944,-0.15685,-0.3135,-0.00597,1.84313,0.16889,0.16934,0.60022,0.11572,0.8955,-3.69696,20.51148,860.46429,0.9229,-0.05402,0.26046
="2026/04/02 17:22:01.280",-0.8273,-0.08329,0.08249,0.0264,-0.02296,-0.05225,-0.3279,-0.24024,0.04905,0.26018,0.49301,-0.03432,-0.91412,1.32992,-0.64664,20.9852,860.17743,1.32327,0.00903,0.08159
="2026/04/02 17:22:01.300",1.56232,0.05621,-0.54143,-0.11141,-0.09206,-0.03141,-1.30083,-0.03335,1.8336,-0.0252,0.14187,-0.19782,3.20469,0.39452,2.223,20.80417,859.88879,0.80781,0.21443,-0.65987
="2026/04/02 17:22:01.320",0.24512,0.15797,-0.46435,-0.21453,-0.0844,-0.04865,0.40078,-0.21447,0.60072,0.08819,0.54704,-0.98607,-0.4333,1.72485,-2.80661,19.95987,860.91406,0.81389,-0.18292,0.64004
="2026/04/02 17:22:01.340",0.43387,0.21148,-0.50495,-0.08495,0.02565,0.02854,-1.05081,-0.01412,0.19065,-0.20269,0.26385,-1.09318,1.26842,0.39133,3.75335,19.2777,861.81775,0.44713,0.18243,-0.45735
="2026/04/02 17:22:01.360",1.478,0.22223,-0.93503,-0.20074,-0.07416,-0.05688,0.15319,-0.02345,0.89976,-0.37715,0.11275,-1.49123,2.49335,0.55962,-0.25156,19.2468,862.22644,0.41558,-0.11391,0.36246
="2026/04/02 17:22:01.380",-0.37144,0.07667,-0.73965,-0.31536,-0.00113,0.00687,0.10237,-0.16043,-1.01197,-0.30073,0.0563,-1.45764,-0.75635,0.59706,0.94702,19.17965,862.19678,0.11401,-0.14482,0.58963
="2026/04/02 17:22:01.400",1.38802,0.03151,-0.71103,-0.13461,-0.06991,-0.04478,-0.79912,0.24117,-0.19216,-0.77125,-0.02613,-0.90658,2.28002,0.18788,2.21006,18.39921,862.2403,-0.33882,0.15685,-0.33965
="2026/04/02 17:22:01.420",-0.2696,0.08229,-0.56894,-0.18956,-0.08836,-0.10398,1.11366,0.13748,-0.8225,-0.40613,0.44127,-0.57071,-0.20066,0.17111,-1.09185,18.17201,862.48743,-0.27788,-0.17449,0.61957
="2026/04/02 17:22:01.440",0.24711,0.02542,-0.51505,0.0665,0.00051,0.01783,-0.60705,-0.01242,-1.24403,-0.6504,-0.04748,0.09726,-0.85166,-0.74583,1.67268,18.56639,864.61218,-0.68962,0.04135,-0.07533
="2026/04/02 17:22:01.460",0.27154,-0.05599,-0.2176,-0.10823,-0.05013,-0.10781,0.37583,0.3537,-0.16543,-0.58549,-0.09314,0.38753,1.29174,-0.08086,-1.48961,18.4004,865.95593,-0.71821,-0.0407,0.37912
="2026/04/02 17:22:01.480",-0.9776,-0.01649,0.03465,-0.20127,-0.03929,0.03845,0.31592,-0.2035,-1.32472,-0.30603,0.00986,0.94432,-2.90227,-0.03763,-0.96406,18.24556,866.80042,-0.96855,-0.12147,0.68161
="2026/04/02 17:22:01.500",0.67624,-0.02136,0.10076,0.00982,0.00719,-0.03625,-0.80265,0.18794,-0.41353,-0.34909,-0.12965,1.185,0.21842,-0.22153,-0.26087,18.03819,868.58374,-1.09027,0.10706,-0.22288
="2026/04/02 17:22:01.520",-1.03703,-0.07922,0.39519,-0.14032,-0.08852,-0.06689,0.82057,0.10563,0.11882,0.16896,0.00573,1.17549,-1.07784,-0.00532,-2.43211,19.30904,866.50238,-0.58516,-0.15378,0.47415
="2026/04/02 17:22:01.540",-0.05017,-0.13146,0.28039,0.10205,0.09416,0.04114,-0.89579,-0.22822,-0.37278,0.08637,-0.35706,1.0273,-2.10117,-0.64927,0.38853,20.96244,865.13818,-1.23335,0.06043,-0.14095
="2026/04/02 17:22:01.560",0.15171,-0.1328,0.32281,0.12577,-0.00025,-0.06518,0.07166,0.03975,0.89925,0.33643,-0.12348,0.53113,1.42509,-0.12398,-1.07356,22.82487,860.92303,-0.43027,0.02431,0.08129
="2026/04/02 17:22:01.580",-0.96295,0.00091,0.49146,-0.03995,-0.04103,0.00173,0.10783,-0.14448,0.23724,0.47376,-0.13914,0.21061,-2.43317,-0.12312,0.17662,24.52033,856.09656,-0.79984,-0.06408,0.31985
="2026/04/02 17:22:01.600",0.94766,-0.05482,0.13008,-0.06145,0.08693,0.05145,-0.8004,-0.12739,0.37226,0.21285,-0.41174,-0.31018,0.85713,-0.61867,1.35197,22.8415,853.17645,-1.18882,0.10876,-0.1378
="2026/04/02 17:22:01.620",-0.91714,0.01398,0.39381,0.12208,-0.05837,-0.01389,0.82715,0.0217,0.77685,0.57591,-0.07379,-1.00155,0.32121,-0.24237,0.49849,22.32311,847.50317,-0.31347,-0.03392,0.2443
="2026/04/02 17:22:01.640",0.25702,-0.01436,0.31971,0.06783,0.14474,0.04777,-0.4643,-0.24901,-0.54718,0.11077,-0.28132,-0.98878,-0.92563,-0.79224,2.51757,20.71994,847.44043,-1.34835,0.22059,-0.04689
="2026/04/02 17:22:01.660",0.20592,-0.05379,0.00156,0.02584,-0.02967,0.01988,0.50649,0.24114,0.20911,0.28032,0.08851,-1.03352,2.44067,-0.64874,0.9818,16.88433,846.91162,-0.45814,0.19329,-0.12446
="2026/04/02 17:22:01.680",-0.93588,-0.04226,0.2559,0.15671,0.03479,0.01783,0.78079,-0.07236,-0.7669,0.03599,0.18535,-0.96973,-1.26843,-0.56447,1.01534,17.84277,849.09821,-0.72403,-0.00643,0.2269
="2026/04/02 17:22:01.700",0.62076,-0.05614,0.05118,0.12035,0.10777,0.08376,-0.12481,0.10398,-0.97636,-0.28918,-0.22445,-0.44992,1.54465,-0.70297,1.58847,14.75673,855.62683,-1.0262,0.11169,0.12453
="2026/04/02 17:22:01.720",-0.95435,0.01168,-0.16777,0.21132,0.05737,0.0297,1.31401,0.16378,-0.43902,-0.09574,0.06768,-0.00757,0.45275,-0.03846,-1.04374,10.98339,857.78363,0.05835,-0.02157,0.27604
="2026/04/02 17:22:01.740",-0.44278,0.05641,0.6575,0.408,0.0191,0.03229,-0.08349,0.01477,-1.41011,-0.40817,0.16887,0.20223,-1.69132,-0.20958,0.00763,11.20401,864.6369,-0.81192,0.10569,-0.2383
="2026/04/02 17:22:01.760",-0.22147,-0.01791,-0.0635,0.12309,0.06035,0.05064,0.59197,0.23563,-0.54854,-0.11128,-0.29075,0.98996,1.60211,-0.29342,-1.47891,9.1737,868.19342,0.40058,0.01236,-0.2296
="2026/04/02 17:22:01.780",-1.03198,-0.13762,0.24787,0.23301,0.03775,0.05729,0.61189,0.03432,-0.34819,-0.07422,-0.31403,0.5238,-2.15582,-0.13119,-1.37376,12.43154,869.70752,0.11548,-0.10553,-0.34748
="2026/04/02 17:22:01.800",-0.05618,-0.02828,1.08618,0.16114,0.05264,0.05282,-0.51701,-0.04217,-0.51696,-0.09013,-0.63947,0.94163,-0.16722,-0.19655,-1.49844,13.34464,872.88086,0.2549,-0.0428,-0.36892
="2026/04/02 17:22:01.820",-0.70009,0.00638,0.21678,0.06092,0.03629,0.05831,0.71323,0.12952,0.72052,0.5684,-0.50207,1.14103,0.09048,0.33949,-1.89183,15.22237,868.78705,1.40525,-0.08282,-0.1413
="2026/04/02 17:22:01.840",-0.30314,0.04579,1.08363,0.0207,0.0351,0.05892,-0.75734,-0.21188,0.31158,0.3677,0.07144,1.31752,-2.32347,0.08856,-0.83444,20.41352,868.16711,0.60958,0.0978,-0.33551
="2026/04/02 17:22:01.860",0.29311,-0.10557,0.57126,0.18252,-0.03444,-0.0377,-0.09234,-0.05237,1.01546,0.84669,0.03033,0.48364,1.77018,0.1597,-1.11007,20.11969,863.58801,1.49537,-0.01077,-0.09972
="2026/04/02 17:22:01.880",-0.35715,-0.20855,-0.02698,0.02079,0.13637,-0.02106,-0.05318,0.00731,1.28437,0.59361,0.00919,-0.12266,-1.25869,0.43126,0.43522,25.18153,857.04773,1.36607,0.04778,-0.16218
="2026/04/02 17:22:01.900",0.64227,-0.03545,0.62465,-0.04552,-0.01379,0.02297,-0.86123,-0.23351,0.5945,0.4593,0.07297,-0.74698,0.339,0.20185,0.6228,27.90426,856.05756,1.00539,0.12117,-0.18692
="2026/04/02 17:22:01.920",0.22906,0.15449,-0.63141,-0.01308,0.04547,-0.03902,0.56626,0.11244,1.2239,0.62609,0.15842,-0.77619,1.69862,0.27871,1.08271,27.77803,851.64087,1.43991,-0.0113,-0.12392
="2026/04/02 17:22:01.940",0.69578,0.13408,-0.13156,-0.07846,-0.08565,-0.00392,-0.56635,-0.07651,0.51234,0.18408,0.40808,-0.99415,-0.69072,0.20954,1.77385,29.9271,853.646,0.64479,-0.01293,-0.24858
="2026/04/02 17:22:01.960",0.70186,0.03006,-0.37151,0.05143,-0.04817,-0.12042,0.2067,-0.06458,0.19731,-0.02238,0.32178,-1.09635,2.56516,0.35209,0.48852,26.04068,855.49683,1.25638,-0.04194,-0.11414
="2026/04/02 17:22:01.980",0.3291,-0.01892,-1.1379,-0.11676,-0.06483,-0.01329,0.35576,0.13548,0.09248,-0.30594,0.33942,-0.62709,0.16575,0.68079,1.41063,25.89354,858.44916,0.34485,0.04139,0.02975
