time,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSGD00003.chdata,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ
="2026/04/02 15:59:30.480",-0.0239,0.02606,-0.15153,0.03136,-0.1165,0.09347,0.18863,-0.19072,0.41461,21.19221,866.40247,-0.04857,-0.06135,-0.01465,0.07204,-0.04989,0.00562,0.03616,-0.02905,-0.03669
="2026/04/02 15:59:30.500",-0.05142,0.03205,-0.00611,0.00733,0.03369,0.03892,0.35626,-0.31679,-0.0645,20.58816,865.91455,0.03658,-0.01479,0.09232,-0.02309,-0.03918,-0.05264,0.02971,-0.00909,0.00535
="2026/04/02 15:59:30.520",0.00646,0.08066,0.06309,0.11243,0.03848,0.0165,0.39493,-0.00049,-0.10726,19.956,865.80957,0.04984,0.0117,-0.01184,-0.02969,-0.0192,0.09545,0.00768,0.00492,0.00798
="2026/04/02 15:59:30.540",-0.01114,0.10754,-0.05671,0.08507,0.01702,0.02027,0.15226,0.3871,-0.06824,19.36797,865.06317,-0.01357,-0.04556,-0.03849,0.10901,0.00017,-0.15322,0.11945,-0.00452,0.00312
="2026/04/02 15:59:30.560",0.02471,0.06053,-0.03408,-0.01997,-0.03024,0.07265,0.09632,0.32922,-0.07775,19.3145,865.03436,0.05999,0.01992,0.06638,-0.06863,-0.00977,-0.01129,-0.00211,-0.01764,-0.02115
="2026/04/02 15:59:30.580",-0.00218,0.08622,-0.10897,-0.00583,0.01614,0.00225,-0.04718,-0.00024,0.18426,19.43977,865.49878,0.0184,0.04766,0.04411,0.1179,-0.00309,-0.0201,0.18924,0.00342,-0.00753
="2026/04/02 15:59:30.600",-0.02684,0.04226,-0.13788,-0.15456,-0.01334,0.1297,0.00745,0.0168,0.11877,19.36647,864.71259,-0.05046,0.04306,0.05306,0.011,0.01096,-0.11864,0.04958,0.02672,-0.01843
="2026/04/02 15:59:30.620",0.01214,0.05259,-0.11201,-0.03715,-0.01212,0.09375,-0.03046,-0.05654,0.08516,19.5155,863.82397,0.00709,0.05202,-0.0476,-0.03668,0.00118,0.08246,0.08381,-0.03353,-0.02702
="2026/04/02 15:59:30.640",-0.05474,0.00534,-0.06293,-0.1124,-0.01099,0.03783,-0.05673,0.0438,0.17718,20.47595,863.56989,-0.02755,0.00401,-0.15982,0.26008,0.00469,-0.24009,0.14676,0.01529,-0.02608
="2026/04/02 15:59:30.660",0.02513,-0.04707,-0.05587,-0.04402,-0.00206,0.04626,0.01594,0.0173,-0.19748,21.61809,864.16486,0.17879,0.00303,-0.1089,-0.18589,0.06757,0.03839,0.03994,-0.03836,0.00803
="2026/04/02 15:59:30.680",-0.06926,0.07337,-0.09278,-0.00318,0.02493,0.09226,0.04496,0.00614,0.10462,21.78609,864.86047,0.01234,0.04199,-0.08166,0.10068,0.0463,0.06095,0.2272,0.03231,-0.03115
="2026/04/02 15:59:30.700",-0.05007,-0.01501,-0.08154,-0.03765,0.00541,0.08863,0.08199,0.11932,-0.11612,21.51684,865.25647,-0.14989,0.00691,0.06957,0.03507,0.03447,-0.20605,0.04011,0.02555,0.01274
="2026/04/02 15:59:30.720",-0.0171,0.05058,-0.07409,0.04566,-0.02127,0.04794,0.03699,0.06896,-0.02053,21.17069,865.55969,0.08845,0.04073,0.03948,-0.12139,0.01307,0.14108,0.04354,-0.03589,0.04039
="2026/04/02 15:59:30.740",-0.04634,0.02312,0.00889,-0.03176,-0.02376,0.00482,0.02944,0.07611,-0.01053,21.13859,865.95026,0.01886,0.07728,-0.14606,0.13977,-0.00036,-0.06709,0.01284,0.00633,-0.02407
="2026/04/02 15:59:30.760",-0.0406,-0.01636,0.05573,0.00325,0.01976,0.01065,0.09328,0.02532,-0.18408,21.09225,866.4046,0.1413,-0.00352,-0.15379,-0.11055,0.00297,-0.00134,0.02282,0.00971,0.01697
="2026/04/02 15:59:30.780",-0.05287,0.10355,-0.08838,0.02332,0.05488,0.11859,0.06834,-0.00303,0.14124,20.75534,866.45905,0.09749,-0.04205,0.02452,0.1145,0.01881,0.08852,-0.05152,0.00437,0.00927
="2026/04/02 15:59:30.800",-0.06179,0.00387,0.04918,-0.03215,-0.03366,0.04866,0.09233,0.05297,0.00787,20.40871,866.62396,0.00179,-0.08404,0.09004,-0.0288,0.03079,-0.19258,0.00168,0.00272,0.0217
="2026/04/02 15:59:30.820",0.0133,0.06709,0.00535,-0.02032,-0.01511,0.15285,-0.05558,-0.01552,0.07161,20.02368,866.06885,0.07508,-0.0232,0.00487,-0.12205,0.01773,0.11101,-0.13148,0.04868,0.01817
="2026/04/02 15:59:30.840",-0.04578,0.0641,0.02956,-0.07463,-0.00262,0.04836,-0.15097,-0.01909,-0.04531,19.29917,864.93976,0.02191,-0.01027,-0.09439,0.08033,0.00345,-0.04077,-0.07518,0.06659,0.03356
="2026/04/02 15:59:30.860",0.04007,0.01329,0.09067,-0.02469,-0.0211,0.00951,0.11044,-0.09236,0.25411,18.98261,864.07703,0.25797,0.0253,-0.04278,-0.14196,0.04152,-0.03007,0.1859,0.01479,-0.01137
="2026/04/02 15:59:30.880",-0.01794,0.06284,0.07648,-0.06678,-0.01257,0.07049,-0.1267,0.06697,-0.05699,19.27559,863.237,-0.01973,0.01642,-0.05105,0.17233,-0.03276,0.16093,-0.05504,-0.00097,-0.00729
="2026/04/02 15:59:30.900",-0.01784,0.03931,0.01328,-0.04808,0.00771,-0.01273,0.00659,0.13348,-0.01584,19.89921,863.10809,0.03182,0.01238,0.04407,-0.01931,-0.01196,-0.23974,-0.11874,0.00966,-0.03349
="2026/04/02 15:59:30.920",0.06517,-0.05772,-0.24144,-0.05536,-0.01629,0.08882,0.05037,0.06042,0.09408,20.77236,863.02551,0.02624,-0.02573,0.0859,-0.05021,0.03539,0.09233,-0.05017,-0.01056,0.0173
="2026/04/02 15:59:30.940",-0.02126,-0.1976,0.02777,-0.0505,0.01593,0.08908,-0.06152,0.11097,-0.1258,21.23901,863.30267,0.03122,-0.00067,0.07926,0.0461,0.07345,-0.00513,-0.07398,0.00631,0.0024
="2026/04/02 15:59:30.960",0.04498,-0.02565,0.13107,0.06194,-0.00719,-0.09346,0.07381,0.03225,0.11373,21.03299,864.09583,-0.0264,-0.0135,-0.01895,-0.05948,0.08536,-0.07727,0.02199,0.031,0.00649
="2026/04/02 15:59:30.980",0.05,0.15241,-0.06418,-0.04074,0.06497,0.111,-0.04363,0.08581,-0.10529,21.01297,864.3667,0.03198,-0.01489,-0.03852,0.06606,-0.05453,0.17664,-0.00142,0.01851,0.00702
="2026/04/02 15:59:31.000",-0.05691,0.04979,0.15357,0.03042,-0.04655,-0.01706,-0.06355,0.14199,-0.0217,21.14145,864.55194,-0.06967,-0.03717,-0.03075,-0.04138,-0.16417,-0.22566,0.01629,-0.0056,-0.02885
="2026/04/02 15:59:31.020",0.04835,0.14284,-0.04904,0.0516,0.07837,0.00943,-0.00154,-0.08916,0.18839,21.32884,864.87018,0.05829,0.01269,-0.0392,-0.06532,-0.02765,0.19118,-0.1248,0.00372,-0.04604
="2026/04/02 15:59:31.040",-0.08483,0.04655,0.13659,-0.0288,-0.05963,0.03315,-0.17133,-0.03543,-0.0432,21.26668,865.66888,0.02227,-0.00608,-0.05685,0.05328,0.07949,-0.10057,-0.07175,0.0416,0.0057
="2026/04/02 15:59:31.060",0.05004,-0.01769,0.06864,0.05636,-0.04582,-0.09647,0.00024,-0.19108,0.19095,20.92739,866.24237,0.11288,-0.01827,-0.02077,-0.10277,0.10751,-0.12955,-0.09006,0.02849,0.03572
="2026/04/02 15:59:31.080",-0.05554,-0.05191,-0.14452,0.05243,0.0274,0.13545,-0.07873,-0.18712,0.02707,20.49287,865.89856,0.01595,0.00989,-0.11866,0.11442,0.05202,0.1735,0.09435,-0.00067,0.04177
="2026/04/02 15:59:31.100",-0.02792,-0.17476,0.06929,0.11902,0.03718,0.1083,0.06137,-0.06226,-0.07707,19.82495,865.34631,0.11367,-0.00503,-0.05751,-0.08792,0.0269,-0.0913,-0.02777,0.0307,0.01327
="2026/04/02 15:59:31.120",0.05633,-0.09379,0.01385,0.02039,-0.00244,-0.05016,0.02969,0.0856,0.33432,18.54221,864.42841,0.11659,0.01606,-0.13202,-0.02715,0.05603,0.17417,-0.02706,0.01833,0.03248
="2026/04/02 15:59:31.140",0.0289,-0.03161,0.08431,-0.09903,-0.09653,0.04413,-0.36717,0.00441,0.24002,18.00461,863.85229,0.05933,-0.01456,-0.07239,-0.01819,-0.00588,0.12443,-0.07521,-0.00047,0.01204
="2026/04/02 15:59:31.160",0.02932,0.10979,0.14711,0.04606,0.05676,-0.1098,-0.30429,-0.37538,0.0457,18.77007,863.9729,0.22248,-0.02663,-0.00219,-0.09358,-0.09984,-0.07158,-0.0456,0.00029,0.00374
="2026/04/02 15:59:31.180",0.05781,0.19882,0.11281,-0.03069,-0.00136,0.05852,-0.03223,-0.01957,0.14038,19.28103,864.05212,0.08512,0.01532,-0.02738,0.05819,-0.16804,0.0997,-0.07928,-0.01846,-0.00067
="2026/04/02 15:59:31.200",-0.04402,0.10046,0.01699,-0.02056,-0.05204,0.05559,0.02464,-0.03988,0.04805,19.40385,863.68738,-0.00593,-0.01329,-0.0451,-0.09046,-0.09259,-0.12779,-0.0017,0.01409,0.01371
="2026/04/02 15:59:31.220",0.09445,-0.10052,-0.01074,-0.03257,0.04027,0.00033,0.21377,-0.10782,0.25999,19.6296,862.84467,0.21413,-0.00033,-0.11253,0.07378,0.04826,0.00605,-0.04947,0.00001,0.01753
="2026/04/02 15:59:31.240",-0.01152,-0.15776,-0.0104,0.00047,-0.04828,0.05182,-0.03903,0.10967,-0.17313,20.68799,862.78522,-0.00516,-0.00151,0.03726,-0.04899,0.16154,0.10036,-0.11908,0.01314,0.03284
="2026/04/02 15:59:31.260",0.08787,-0.15299,-0.0331,0.07078,0.04251,-0.17352,-0.02642,0.0887,-0.04632,21.33635,863.27551,0.18453,-0.00816,-0.01401,-0.06174,0.09349,-0.05417,-0.04734,0.01483,0.03119
="2026/04/02 15:59:31.280",0.009,-0.13122,-0.03131,-0.01848,-0.0096,-0.00131,-0.0143,0.15574,0.00555,20.82545,863.72876,0.09292,0.04559,-0.16483,0.16026,-0.03779,0.07663,-0.02679,0.02277,0.01728
="2026/04/02 15:59:31.300",0.01725,-0.10336,0.00742,0.08997,0.02287,-0.06433,-0.09247,-0.0661,-0.11168,20.95627,864.14777,0.07998,-0.03539,0.0253,-0.18504,-0.11628,-0.00251,-0.14504,-0.00405,0.03165
="2026/04/02 15:59:31.320",0.08034,-0.02334,0.01917,-0.00053,-0.04954,-0.1113,0.01479,-0.15868,0.32266,21.30172,864.33569,0.10498,-0.02007,-0.04049,0.11504,-0.08169,0.0092,-0.03966,-0.00687,0.00353
="2026/04/02 15:59:31.340",-0.01423,-0.00346,0.08014,0.00011,-0.01281,-0.00229,-0.1582,-0.14471,-0.04712,20.93336,865.29907,0.04613,0.0253,-0.03014,-0.04303,-0.00035,0.02807,-0.03285,0.01976,0.0107
="2026/04/02 15:59:31.360",0.0622,-0.01236,0.06168,-0.026,-0.05715,-0.0298,-0.06518,-0.25493,0.27911,20.67477,865.55725,0.0913,0.00008,-0.0211,-0.01736,0.02157,-0.04173,-0.09675,0.01631,0.02015
="2026/04/02 15:59:31.380",0.03864,-0.06295,0.07984,-0.05969,0.02252,0.03429,0.01036,-0.17609,-0.05812,20.44729,865.66467,0.12201,0.05484,-0.14962,0.08349,-0.01971,0.11936,-0.17865,-0.0438,0.03718
="2026/04/02 15:59:31.400",0.03281,-0.05803,-0.00598,0.06142,-0.00342,-0.07693,-0.03458,-0.028,-0.23447,19.82093,865.11768,0.03432,-0.03689,-0.1004,-0.10155,-0.03755,-0.00332,-0.05363,0.01645,0.02009
="2026/04/02 15:59:31.420",0.0554,-0.09632,-0.0311,-0.03252,0.02663,-0.05574,0.21087,0.08634,-0.09109,19.45178,864.23242,0.24271,0.0331,-0.03378,0.14238,-0.025,-0.05312,-0.01798,0.03401,0.02074
="2026/04/02 15:59:31.440",0.03529,-0.06721,0.04389,0.02112,-0.00193,0.04895,0.05424,0.1867,-0.27762,19.15688,864.24707,0.07411,-0.01556,-0.00249,-0.0755,-0.02779,0.03853,-0.10674,-0.011,0.04394
="2026/04/02 15:59:31.460",0.09506,-0.00438,0.05005,0.039,-0.01882,-0.13769,0.11026,0.08642,-0.06713,19.17342,864.56488,0.20201,-0.02131,0.03079,-0.03777,-0.02468,-0.00545,-0.05887,0.05173,0.03577
="2026/04/02 15:59:31.480",0.05961,-0.01046,0.05632,-0.01009,0.03861,0.01224,0.12868,0.0711,-0.11147,19.17266,864.20374,0.09974,-0.0101,-0.12929,-0.02856,-0.01597,0.19184,-0.05899,0.00607,-0.00174
="2026/04/02 15:59:31.500",0.04864,-0.0087,0.03422,0.07521,0.00797,-0.08756,-0.02305,0.00745,-0.01067,20.09566,863.35767,0.11552,-0.0449,0.00982,0.00331,-0.03385,-0.09816,-0.0847,0.01053,-0.00175
="2026/04/02 15:59:31.520",0.06896,-0.09871,0.02036,0.00705,-0.01559,-0.07184,0.02588,-0.04561,0.14881,20.7499,862.90741,0.11641,0.05015,0.03159,0.10344,-0.0245,-0.00933,-0.11634,-0.0108,-0.0073
="2026/04/02 15:59:31.540",0.03244,0.00966,0.01391,0.08149,0.03059,-0.06973,-0.12913,-0.09078,-0.13919,21.01684,863.32959,-0.0319,0.00849,0.05874,-0.10168,-0.03305,0.08707,-0.07428,-0.00488,0.03909
="2026/04/02 15:59:31.560",0.05246,-0.06001,0.03653,0.08557,-0.01837,-0.13381,-0.06866,-0.16373,0.19559,21.67116,864.38983,0.10145,0.04279,0.07079,0.01637,-0.02686,-0.07819,-0.03215,0.02033,0.02057
="2026/04/02 15:59:31.580",0.00514,-0.09368,0.03548,0.01019,0.01196,0.03495,-0.02649,-0.07543,-0.10248,21.91994,865.47076,0.14036,0.0122,-0.11183,0.04544,-0.00692,0.06718,-0.16645,-0.00732,0.0435
="2026/04/02 15:59:31.600",0.02768,-0.02043,-0.09876,0.12723,-0.05457,-0.09379,-0.22495,-0.06677,0.01736,20.92757,865.15204,-0.00478,-0.04272,0.0934,-0.04851,0.00987,-0.05558,-0.02921,0.00353,-0.02059
="2026/04/02 15:59:31.620",0.00766,-0.10502,0.09577,-0.02503,-0.00233,-0.10327,-0.02045,-0.11778,0.02801,20.13833,864.87518,0.08314,0.01037,0.06378,0.03607,-0.01449,-0.02499,0.00871,-0.02843,0.03608
="2026/04/02 15:59:31.640",-0.00522,-0.03163,0.01037,0.05012,0.04961,0.00802,-0.16637,0.01007,-0.29921,20.77216,865.45398,-0.01474,-0.05708,-0.01405,-0.09902,-0.00352,0.10018,-0.01794,-0.03115,0.05581
="2026/04/02 15:59:31.660",0.05617,-0.05217,0.04726,0.06382,-0.04455,-0.17632,0.01592,-0.07225,0.19685,20.88944,865.98834,0.24102,-0.04733,0.02388,0.1061,-0.03987,-0.09761,-0.12295,0.02441,0.02998
="2026/04/02 15:59:31.680",0.0169,-0.09208,0.02601,-0.06172,0.02983,0.0751,0.09574,0.03361,-0.1896,20.12585,866.2663,0.27116,0.00494,-0.08204,-0.09496,-0.01856,0.11531,0.00468,-0.02685,-0.0147
="2026/04/02 15:59:31.700",0.03265,-0.02995,-0.04669,0.07865,-0.00734,-0.05038,-0.20111,0.01234,-0.10729,19.73558,866.07434,0.21888,-0.01514,-0.0085,0.03678,-0.03321,0.00132,0.02828,0.00027,-0.0381
="2026/04/02 15:59:31.720",0.09936,-0.06918,0.01825,-0.06172,0.03157,-0.15689,0.15394,-0.0819,0.18604,19.58146,865.73602,0.19502,0.03925,0.07887,0.0705,-0.03838,0.03255,-0.11387,-0.03691,-0.01262
="2026/04/02 15:59:31.740",0.02877,0.03683,0.0773,0.0118,0.01371,0.0425,-0.18537,0.04981,-0.30307,19.47974,864.97028,0.15074,-0.00904,0.06905,-0.09742,-0.07221,0.14752,0.02826,-0.00647,0.03098
="2026/04/02 15:59:31.760",0.04227,0.09469,0.01096,0.01473,-0.04675,-0.12818,-0.12729,-0.06163,0.19822,20.05083,863.99597,0.11623,-0.03888,0.12805,0.22493,-0.08592,-0.25662,-0.06069,0.02319,0.02432
="2026/04/02 15:59:31.780",0.13151,-0.14283,-0.11998,-0.02946,0.01855,0.05791,0.06539,-0.04149,-0.04794,20.31147,863.94537,0.15931,0.04915,0.03365,-0.06807,-0.05201,0.09577,0.11739,0.00206,0.02027
="2026/04/02 15:59:31.800",0.09861,-0.25257,-0.09784,0.11261,-0.01567,-0.03002,-0.17052,-0.04781,-0.00503,20.33669,863.93365,0.07772,-0.01353,0.09223,-0.02188,0.0012,-0.0645,0.14513,0.00195,-0.00795
="2026/04/02 15:59:31.820",0.12248,-0.03366,0.08365,-0.01288,0.00481,-0.06519,0.17062,-0.1109,0.22281,21.04356,863.71771,-0.07165,0.01981,0.04076,0.15613,0.05105,-0.00303,-0.20867,-0.00614,-0.03884
="2026/04/02 15:59:31.840",0.09852,0.19848,0.00382,0.08296,0.02709,0.04414,-0.12282,-0.00666,-0.16453,21.75982,863.9989,-0.0193,-0.00351,0.13894,-0.21845,-0.07587,0.19236,0.00801,0.01359,-0.00777
="2026/04/02 15:59:31.860",-0.01585,0.05055,0.12736,0.03725,-0.00832,-0.05835,-0.09182,-0.10259,0.15555,21.98141,864.7392,0.02445,-0.01283,0.08954,0.17111,-0.20316,-0.10812,-0.00451,0.06408,0.05451
="2026/04/02 15:59:31.880",0.03329,-0.01198,0.01326,-0.14664,-0.05388,0.16365,0.07018,0.01445,0.03795,21.66661,865.42908,-0.05263,0.00188,0.00964,-0.10444,-0.05425,0.16952,-0.06768,-0.03489,0.04606
="2026/04/02 15:59:31.900",-0.0255,0.07363,0.00328,0.03588,-0.02236,-0.02893,-0.27072,-0.11664,-0.08585,21.40825,865.72113,-0.00262,0.00129,0.11486,-0.00045,0.03539,-0.08359,0.03218,-0.03219,-0.04401
="2026/04/02 15:59:31.920",-0.00961,0.07729,-0.03419,-0.08534,0.0444,-0.10507,0.16158,-0.11733,-0.1016,20.84861,866.91541,-0.12292,0.0171,0.01467,0.14682,0.07673,-0.14652,0.10646,-0.00938,-0.013
="2026/04/02 15:59:31.940",-0.00039,0.01878,-0.05565,0.0138,0.05239,0.05131,0.0235,0.24863,-0.43522,20.05175,867.58606,0.02434,-0.0331,0.07524,-0.09641,0.06682,0.00275,0.03814,-0.04547,-0.00079
="2026/04/02 15:59:31.960",-0.01898,-0.12539,-0.1513,-0.02087,-0.0462,-0.13776,-0.17923,0.26448,0.17672,20.2105,866.33661,-0.05705,-0.02365,0.14384,0.21021,0.0608,-0.18034,0.12689,0.03909,-0.02025
="2026/04/02 15:59:31.980",-0.01734,-0.21387,-0.20005,-0.11213,0.02375,0.0588,0.04057,-0.09561,-0.01905,20.29359,865.7063,-0.14046,0.0466,0.05173,-0.06187,0.0933,-0.00035,-0.01648,-0.02712,-0.04465
="2026/04/02 15:59:32.000",0.01463,-0.04114,-0.16921,0.04222,-0.00413,-0.00735,-0.29719,-0.08939,0.0196,19.83361,865.50842,-0.09205,-0.01065,0.07752,0.00729,0.03194,0.01275,0.03277,-0.03579,-0.0413
="2026/04/02 15:59:32.020",0.01079,-0.01398,0.00072,-0.15568,-0.06174,0.09026,0.14798,-0.19357,0.28754,19.76532,865.89606,-0.05184,-0.00585,-0.09904,0.06836,-0.08053,-0.0153,0.04978,0.01859,-0.10267
="2026/04/02 15:59:32.040",0.00343,0.16969,0.01794,0.01374,0.05686,0.11583,-0.00702,-0.13662,-0.1165,20.03723,865.61115,0.00844,-0.02633,0.01065,-0.08742,-0.06676,0.12515,0.10966,-0.03436,-0.03561
="2026/04/02 15:59:32.060",0.00968,0.2057,0.09205,-0.04637,-0.0814,-0.06609,-0.07722,-0.03815,0.31367,19.50444,864.48242,-0.21434,-0.05247,0.13239,0.16357,-0.0766,-0.14858,0.03429,-0.00017,-0.01498
="2026/04/02 15:59:32.080",0.00872,0.1807,-0.06249,-0.08859,0.00813,0.1411,0.07983,0.00166,-0.20098,19.24889,864.22443,-0.03298,0.01649,0.03674,-0.09392,-0.02778,0.03732,0.10903,0.01422,0.01549
="2026/04/02 15:59:32.100",-0.03258,0.15722,-0.10091,0.07903,0.05811,0.11843,-0.17563,0.08942,-0.24152,20.52569,864.10559,-0.09181,-0.00321,0.10396,0.07219,0.05012,-0.04395,0.09935,0,0.0033
="2026/04/02 15:59:32.120",-0.02932,0.02485,-0.0321,-0.08876,-0.03436,-0.00822,0.2189,0.21377,0.11175,21.74109,864.32556,-0.18852,-0.05255,0.07969,0.02099,0.10857,-0.1229,0.09564,-0.01426,0.001
="2026/04/02 15:59:32.140",-0.04231,0.00925,-0.05813,0.03722,0.06849,0.05987,-0.09491,0.15093,-0.04954,21.86806,864.67023,0.01167,-0.01407,0.09008,-0.12964,0.12945,0.04179,0.08612,0.01762,-0.03085
="2026/04/02 15:59:32.160",-0.03785,-0.03396,0.00818,-0.14192,-0.06972,-0.02585,-0.37454,0.08245,0.33767,21.99805,864.51068,-0.18402,-0.02773,0.1973,0.11979,0.06683,-0.04147,0.03643,-0.01538,-0.00696
="2026/04/02 15:59:32.180",-0.08234,-0.06424,0.03669,-0.21575,-0.03099,0.086,-0.11755,-0.22158,0.19378,22.12831,865.21893,-0.11143,0.0131,-0.00858,-0.11853,0.03765,-0.00335,0.0294,-0.00188,0.01298
="2026/04/02 15:59:32.200",-0.04268,0.0407,-0.07264,-0.09653,0.01314,0.07361,-0.37122,-0.33073,0.12052,21.65566,866.00098,0.01353,-0.02051,0.02009,0.02903,0.02352,0.05468,0.17447,-0.03554,-0.02512
="2026/04/02 15:59:32.220",-0.08859,0.00503,-0.01172,-0.21545,0.05531,0.05633,0.19283,-0.06821,-0.10755,21.13393,866.61414,-0.19222,-0.00073,0.02045,-0.00191,0.02121,-0.14519,0.01854,-0.0025,-0.04429
="2026/04/02 15:59:32.240",-0.02921,0.04778,-0.07449,-0.00473,-0.00687,0.03694,0.11063,0.19018,-0.10426,20.76087,866.31433,0.0821,-0.00214,-0.01621,-0.11975,0.02819,0.08797,0.22507,-0.01261,-0.00187
="2026/04/02 15:59:32.260",-0.07077,0.07641,0.00308,-0.15653,0.06661,0.06279,-0.06887,0.18256,-0.14275,20.84348,865.76685,-0.1719,-0.0067,-0.01385,0.12467,0.0378,-0.09989,0.03434,-0.01377,-0.01265
="2026/04/02 15:59:32.280",-0.00593,0.00939,0.07231,-0.0785,-0.02007,0.06151,0.157,0.23172,-0.23286,20.41714,865.8869,0.20029,0.00753,-0.1605,-0.1127,-0.00898,0.0287,0.00624,-0.04997,-0.01054
="2026/04/02 15:59:32.300",-0.01499,0.07824,-0.04956,-0.01304,-0.00098,0.06308,-0.06716,0.10364,-0.03407,19.51391,864.83191,0.24166,-0.05993,0.04838,0.14132,-0.01661,-0.00041,0.18104,0.00698,0.00889
="2026/04/02 15:59:32.320",-0.00043,-0.05421,0.02471,-0.14847,-0.0216,0.0328,0.15363,0.13919,-0.17733,19.37588,863.94037,0.07113,-0.02124,0.10147,0.06409,-0.01616,-0.14993,0.11206,-0.04292,0.02136
="2026/04/02 15:59:32.340",0.01069,0.10895,-0.09265,0.05138,0.01638,0.08552,0.14155,-0.01467,0.11869,19.57998,863.57654,0.18241,0.00083,0.08371,-0.16574,0.02627,0.15633,0.04901,-0.02021,0.00484
="2026/04/02 15:59:32.360",-0.03066,0.04562,-0.0598,-0.11187,0.02641,0.07057,-0.04795,0.02246,0.05607,20.24964,863.33966,0.00964,-0.00219,-0.05264,0.23034,0.00248,-0.17381,0.15854,0.02093,0.0061
="2026/04/02 15:59:32.380",0.03722,-0.00062,-0.021,-0.03863,-0.0307,0.08467,0.11832,0.03356,-0.08363,21.12871,863.48798,0.24702,0.07099,-0.10222,-0.13368,0.01394,-0.05892,0.13344,-0.00468,0.01882
="2026/04/02 15:59:32.400",-0.03412,0.10983,-0.13965,0.05191,0.00753,0.03974,-0.18044,-0.00015,0.01097,20.65706,862.88977,0.18943,0.0554,-0.04709,0.03092,-0.00135,0.08168,0.05405,0.00529,0.0229
="2026/04/02 15:59:32.420",-0.02893,0.00849,-0.01315,-0.05652,-0.00775,-0.01854,0.09354,0.1188,-0.09622,20.44466,863.46735,-0.04665,0.06219,-0.03358,0.01678,0.0093,-0.12527,0.07446,-0.01186,-0.00965
="2026/04/02 15:59:32.440",-0.00729,0.06399,0.02089,0.05713,0.01072,0.11555,0.06488,0.05807,0.15275,20.84137,864.11945,0.11022,0.01534,-0.00531,-0.08562,0.05291,0.14432,0.02087,-0.0105,-0.02644
="2026/04/02 15:59:32.460",-0.04564,0.05549,-0.07339,-0.04391,0.00286,0.08884,-0.00721,0.04255,0.04451,21.28658,864.44189,-0.08881,-0.0315,-0.03706,0.13943,0.07863,-0.13232,0.07825,0.02674,-0.01387
="2026/04/02 15:59:32.480",-0.05099,-0.05594,0.02762,0.01791,-0.06239,0.00713,0.17212,0.01134,-0.02818,21.68988,864.98206,0.19484,-0.04114,-0.08814,-0.12594,0.01126,0.07292,0.2522,-0.00224,0.0147
="2026/04/02 15:59:32.500",-0.02659,0.01405,-0.05154,-0.07432,0.00915,0.16887,-0.21041,0.0474,-0.06894,20.90074,864.42035,0.16368,-0.0393,0.00453,0.10867,0.0513,0.0058,0.11155,-0.01679,-0.00197
="2026/04/02 15:59:32.520",-0.10036,-0.04784,-0.00607,-0.08194,-0.02124,-0.08298,0.11146,0.06937,-0.04307,20.33729,864.48267,-0.04613,-0.04824,0.10861,0.01953,0.01207,-0.21058,-0.06369,0.00067,0.00805
="2026/04/02 15:59:32.540",0.01081,-0.01089,-0.10992,-0.00249,0.00581,0.03106,0.04015,0.02362,0.10903,19.57418,864.97168,0.16387,0.01669,-0.04175,-0.10421,0.00368,0.06201,-0.05073,-0.0561,-0.02849
="2026/04/02 15:59:32.560",-0.04074,0.01945,0.01894,-0.13348,-0.01357,0.08348,-0.06866,0.09302,-0.1206,19.00974,865.57965,-0.07418,-0.01352,-0.05949,0.17054,-0.03787,0.00047,-0.07426,-0.02122,-0.06534
="2026/04/02 15:59:32.580",0.02191,0.07969,0.17207,0.00263,-0.00886,-0.00729,0.21762,0.06418,0.10728,18.69336,865.53076,0.12486,0.0169,-0.12011,-0.08953,-0.02942,-0.1147,-0.08595,0.02302,0.00401
="2026/04/02 15:59:32.600",-0.03008,0.11858,-0.08464,-0.07525,0.01078,0.2264,0.01813,0.04426,0.00079,18.43637,863.44299,0.04965,0.07614,-0.10439,0.09628,-0.04031,0.15617,0.03246,0.00269,-0.00125
="2026/04/02 15:59:32.620",-0.06831,-0.15905,-0.10376,-0.05668,-0.00145,-0.03105,0.17641,0.12238,-0.07043,19.43619,862.90118,0.03691,0.05924,-0.05323,0.0124,0.02045,-0.17024,-0.07659,0.02965,0.02064
="2026/04/02 15:59:32.640",0.05943,-0.13869,-0.02088,0.00046,-0.01167,0.08442,0.06307,0.05371,0.09706,19.94542,863.00562,0.02599,-0.01075,-0.15779,-0.03959,0.10568,0.06635,0.05834,-0.04046,0.01652
="2026/04/02 15:59:32.660",0.01316,0.02792,-0.21131,-0.06688,0.0465,0.08534,-0.05078,0.10931,-0.34388,19.88143,863.22363,0.02144,0.00715,0.05221,0.13117,0.08822,-0.02065,-0.03839,0.01763,-0.01869
