time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSGD00003.chdata,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ
="2026/04/02 16:30:31.820",0.1312,-0.0382,-1.00159,0.82903,-0.00356,-0.07197,2.48781,0.05099,-1.45612,0.24535,0.27639,-2.58016,-0.083,-0.79408,2.50267,31.80408,845.6308,0.92741,0.06044,0.06213
="2026/04/02 16:30:31.840",0.76683,0.075,-0.18675,0.96085,-0.02541,-0.03846,0.96948,0.35021,-2.09283,-0.39933,0.09895,-2.5931,-0.73466,-0.82968,1.65533,29.58458,853.21509,-0.62512,0.14884,-0.55552
="2026/04/02 16:30:31.860",0.33073,0.14153,-0.74111,0.84236,-0.07834,-0.07597,2.17202,0.08765,-2.78937,-0.89965,-0.14924,-2.52178,1.02627,-0.75278,-0.6148,23.81571,861.37024,-0.38819,-0.007,-0.20194
="2026/04/02 16:30:31.880",-0.34326,0.11402,-0.82349,1.23405,-0.08245,-0.16053,1.36202,0.33492,-1.78964,-0.82165,-0.27761,-1.86667,-2.52107,-0.89469,0.27302,15.68079,866.90204,-0.65319,0.07693,-0.24257
="2026/04/02 16:30:31.900",0.3277,0.13663,-0.02033,0.48906,-0.10772,-0.12856,0.46522,0.00434,-1.95784,-1.22345,-0.37658,-1.08404,-0.31258,-0.47714,-2.72565,13.00711,876.9563,-1.79808,0.07709,-0.12793
="2026/04/02 16:30:31.920",-0.69637,0.13016,-0.58728,0.88184,-0.01298,-0.04907,1.47167,0.1183,-1.57896,-1.03302,-0.66555,-0.68726,-1.74192,-1.39241,-0.54873,4.38321,877.71307,-1.12131,-0.01154,0.16148
="2026/04/02 16:30:31.940",-0.00929,0.01882,-0.19463,0.49692,0.00419,-0.03074,-1.11129,0.06541,-0.12236,-0.7408,-0.89012,-0.89493,-3.05453,-0.68236,-2.51177,2.97612,878.25708,-1.62249,0.09671,-0.46653
="2026/04/02 16:30:31.960",0.09835,0.16696,-0.09575,0.34208,-0.05801,-0.04208,-0.09329,-0.19548,-0.26682,-0.48713,-1.18289,0.18582,-1.31085,-0.17827,-3.2172,2.60754,874.41272,-0.84104,-0.12607,-0.01869
="2026/04/02 16:30:31.980",-0.88049,0.23671,0.39008,0.38972,0.01867,0.01057,-1.26561,0.07935,1.02662,0.15641,-0.28868,-0.00895,-3.00076,-0.49995,0.35962,2.29543,863.44965,-0.91479,-0.07312,-0.16058
="2026/04/02 16:30:32.000",0.74644,0.32541,0.09015,0.22595,-0.07509,-0.06021,-1.90826,-0.11382,1.72107,0.30804,-0.45945,0.11817,-1.23185,0.30885,-2.6953,9.87556,856.53204,-0.98093,0.01927,-0.25162
="2026/04/02 16:30:32.020",-0.38241,0.24342,0.13619,-0.20848,-0.04284,0.03149,-0.58293,-0.28544,1.51453,0.87145,-0.40099,-0.06959,-0.53902,-0.36818,1.9187,12.91744,844.46069,-0.29289,-0.11292,0.04816
="2026/04/02 16:30:32.040",0.60034,-0.02321,0.12379,-0.50541,0.06809,0.00563,-2.2406,-0.1227,2.81795,0.88285,-0.05443,-0.29685,-0.47465,0.01593,1.21335,20.92875,838.57288,-0.78662,0.12405,-0.24856
="2026/04/02 16:30:32.060",0.17909,-0.07822,-0.09977,-0.48352,-0.05048,0.13126,-0.53483,-0.35198,1.9198,0.80129,-0.05493,-0.42804,1.33351,0.26748,0.84767,27.89972,836.43646,-0.38533,-0.05815,0.37099
="2026/04/02 16:30:32.080",-0.26418,0.01937,0.12424,-0.87367,0.08608,0.08296,-1.04171,-0.20449,2.09643,0.66159,0.34994,-1.17563,0.95386,-0.11418,4.16095,30.55001,836.15497,-0.4915,0.03446,0.25085
="2026/04/02 16:30:32.100",0.78307,0.09157,-0.16918,-0.99362,0.04495,0.10852,-1.12339,-0.08761,1.88149,0.11238,0.25844,-1.17515,2.3468,0.84801,0.10515,36.30416,845.62244,-0.43864,0.03842,0.07343
="2026/04/02 16:30:32.120",-0.66037,0.14393,-0.20685,-0.83338,0.07711,0.14918,0.31116,0.02827,0.40146,0.05174,0.44614,-0.90947,1.90295,0.43318,2.55066,34.05432,853.23834,0.41838,-0.08241,0.0916
="2026/04/02 16:30:32.140",0.31474,0.08824,0.27391,-1.17425,0.09282,0.17899,-0.94848,0.08462,0.73535,-0.46593,0.66615,0.05096,2.17255,0.94981,0.43469,31.6687,866.79626,-0.0671,0.10312,-0.089
="2026/04/02 16:30:32.160",-0.40254,0.00291,-0.07147,-0.79561,0.12321,0.11367,0.94201,0.04399,-0.74304,-0.79194,0.50108,0.75567,2.21546,1.07878,-1.53564,26.11787,880.92035,0.90622,-0.07774,0.37884
="2026/04/02 16:30:32.180",-1.02243,-0.05261,0.28907,-0.59741,0.02991,-0.01609,0.03253,0.20151,-0.19974,-0.69944,0.57743,1.33923,1.35002,0.45895,0.13045,17.47833,890.3559,0.85942,-0.03128,0.31118
="2026/04/02 16:30:32.200",0.04485,0.00936,0.63081,-0.71067,-0.03632,0.01181,0.17285,0.11389,-0.80146,-0.94012,0.51668,2.76677,1.35558,1.37827,-4.32287,14.05714,900.2395,0.21692,0.09981,0.42265
="2026/04/02 16:30:32.220",-1.92879,-0.36532,0.90229,-0.53954,0.08829,-0.02578,0.75924,0.06995,-1.26187,-0.62897,1.15923,2.36055,-0.04076,0.69109,-0.62452,6.71833,900.20264,0.97487,-0.16229,0.38663
="2026/04/02 16:30:32.240",0.53357,-0.44591,0.41455,-0.39361,0.04869,0.05766,-0.55811,0.12116,-0.37746,-0.24628,0.24519,2.74813,-0.20235,0.97502,-3.37802,4.50252,897.55164,1.11695,0.15201,-0.44017
="2026/04/02 16:30:32.260",-0.85166,-0.64262,0.80064,-0.18106,0.00366,0.26257,0.88313,-0.14294,-1.02691,-0.01644,-0.07686,2.85294,-0.58919,0.57761,-2.70683,4.79044,888.64868,1.19579,-0.11189,0.31402
="2026/04/02 16:30:32.280",-0.63763,-0.57714,0.46402,0.29268,0.0072,-0.0561,-0.25984,-0.02337,0.0812,0.68632,0.19478,2.25635,-1.21302,0.18396,0.56732,6.0003,873.72693,1.33387,-0.04928,0.06678
="2026/04/02 16:30:32.300",0.96852,-0.34823,0.24461,0.52781,-0.02629,-0.04334,0.28196,-0.08888,0.06719,0.88037,-0.28489,1.53189,-0.88591,0.37234,-1.71448,14.95656,861.46216,1.1296,0.07371,-0.19936
="2026/04/02 16:30:32.320",-0.478,-0.00691,0.58215,0.76926,-0.02823,-0.10238,0.868,-0.18154,-0.50141,1.23404,0.09855,0.22103,-1.65066,-0.85164,2.97296,22.90244,845.55872,1.42199,0.07541,-0.01645
="2026/04/02 16:30:32.340",1.70342,0.1049,-0.23291,0.90474,-0.07345,-0.11149,-0.04717,0.10603,0.35729,1.38464,-0.16227,-0.53004,-0.70541,-0.62957,1.66195,32.48898,835.63104,1.08311,0.25299,-0.51677
="2026/04/02 16:30:32.360",0.53377,0.02959,-0.51903,0.92484,-0.11296,-0.12998,1.62928,-0.20146,-0.56315,1.16273,-0.24859,-1.11959,-1.03743,-0.95394,2.4306,40.38752,829.45972,0.63587,0.00232,-0.23053
="2026/04/02 16:30:32.380",0.81085,0.11609,-0.68656,0.94119,-0.07032,-0.0532,0.32174,-0.07368,0.03306,0.91239,0.08717,-2.04854,-0.61254,-1.57212,4.51505,43.77333,828.46631,0.2481,0.11638,-0.11806
="2026/04/02 16:30:32.400",1.51048,0.06848,-1.21775,0.802,-0.07757,-0.08347,1.20935,-0.00303,-0.7602,0.27772,-0.29701,-2.62544,0.07389,-1.05156,1.02483,46.20129,835.77191,-0.25346,0.1969,-0.28437
="2026/04/02 16:30:32.420",-0.22956,0.13321,-1.05127,1.07179,-0.08033,-0.00556,1.16515,0.12509,-1.0976,-0.09581,-0.22176,-3.17549,-0.75421,-1.48835,3.33095,41.82945,843.66888,-0.42765,-0.03026,0.10745
="2026/04/02 16:30:32.440",1.16095,0.1749,-1.10557,0.95329,0.0728,-0.01442,0.29605,0.23446,-1.3012,-0.77687,-0.43039,-3.05987,0.15519,-0.41978,-1.09394,36.25307,857.94281,-1.00234,0.10851,-0.27747
="2026/04/02 16:30:32.460",-0.52232,0.19992,-0.8585,0.41911,-0.07821,-0.06202,1.2273,-0.09304,-1.48994,-1.06683,-0.57376,-2.33906,0.02265,0.10837,-0.60101,26.61238,870.9621,-0.35922,-0.22512,-0.09293
="2026/04/02 16:30:32.480",0.34408,0.46815,-0.86261,0.65262,-0.02597,-0.055,-0.20498,0.33908,-1.25536,-1.12232,-0.79465,-1.60253,-0.65213,-0.2594,-1.11703,13.76163,881.81415,-0.67526,-0.09033,0.13208
="2026/04/02 16:30:32.500",-0.37974,0.35553,-0.31299,0.28123,-0.09487,-0.02109,-0.02399,0.23487,-1.05527,-1.57901,-0.86275,-0.52932,-0.01242,-0.10968,-3.58476,3.63674,890.91504,-1.62909,-0.1227,0.33141
="2026/04/02 16:30:32.520",-1.13366,0.23356,-0.03557,0.30129,0.02406,0.05544,-0.58355,0.08472,-0.27497,-0.98399,-0.31257,-0.08129,-1.87875,0.08308,-1.92251,0,890.31232,-0.91466,-0.17268,0.42219
="2026/04/02 16:30:32.540",0.25228,0.30759,0.0522,-0.17405,0.09393,0.0536,-1.75232,0.03823,0.51086,-1.0521,-0.62881,0.46553,-0.85743,0.41702,-3.39447,0,886.9931,-1.56914,0.00186,-0.03845
="2026/04/02 16:30:32.560",-1.45762,0.2752,0.56312,-0.60027,0.04745,0.02359,-0.92041,-0.13369,0.93923,-0.33333,-0.5112,0.85152,-1.33646,0.11563,-1.95386,0,876.05042,-1.11006,-0.08404,0.22781
="2026/04/02 16:30:32.580",-0.15749,0.14729,0.50802,-0.61954,0.00165,0.08511,-2.15023,-0.14238,1.92678,0.12764,-0.34913,0.90149,-1.25416,0.20892,-0.68538,0,863.38867,-0.84493,-0.12635,0.08523
="2026/04/02 16:30:32.600",-0.0532,0.07647,0.93718,-1.03352,0.04203,0.08636,-1.45029,-0.15753,2.15886,0.38964,-0.14916,1.24735,0.04329,0.60741,-1.07034,0.41293,851.5105,-1.07149,-0.0807,-0.35215
="2026/04/02 16:30:32.620",-0.61763,0.03433,0.85103,-0.89267,0.08041,0.12966,-1.2908,-0.34254,2.41753,1.0634,0.36294,1.12355,-0.71892,0.46365,1.73999,10.76133,837.94507,0.01527,-0.14891,0.07066
="2026/04/02 16:30:32.640",0.96591,-0.02782,0.46264,-0.85102,0.08405,0.1489,-1.0205,-0.06353,2.08581,1.02679,0.19991,1.13419,1.14166,0.69749,0.81957,25.61779,832.50055,-0.36205,-0.00243,-0.22245
="2026/04/02 16:30:32.660",-0.39203,-0.09289,0.41033,-0.56669,-0.01162,0.00985,-0.02503,-0.27113,2.43638,1.145,0.47861,0.43707,1.14309,0.63059,2.24447,37.77161,830.77545,0.27872,0.01283,0.26209
="2026/04/02 16:30:32.680",0.45654,-0.05814,0.14468,-1.14771,0.01181,0.00586,-0.37946,-0.23465,1.37801,0.78922,0.63449,0.29022,1.47352,0.87439,2.33668,46.80696,836.5802,0.41386,0.08022,0.02287
="2026/04/02 16:30:32.700",0.25753,-0.00172,0.01519,-0.87927,-0.03862,-0.00455,0.16277,-0.17902,0.83918,0.40452,0.6866,0.37691,2.75373,0.91513,2.53381,51.99102,848.68585,0.38181,0.12242,0.03823
="2026/04/02 16:30:32.720",-0.38265,-0.06098,-0.15017,-0.46093,0.08875,0.1005,0.72065,0.04838,0.04694,0.03408,0.95931,0.24368,0.49162,0.08529,1.94161,50.8312,862.5415,0.49955,0.09337,0.3177
="2026/04/02 16:30:32.740",0.15803,-0.19934,0.31359,-0.41696,0.05216,0.03462,0.38069,0.07125,-0.67326,-0.54707,0.61127,0.42979,2.82927,-0.24152,0.9085,47.10339,881.30164,0.26185,0.05075,-0.1255
="2026/04/02 16:30:32.760",-0.47916,-0.20367,-0.30449,-0.22264,0.01738,0.0347,1.23043,-0.04454,-0.79819,-0.73279,0.66942,0.95702,1.43997,0.54985,-0.64905,36.14552,895.89923,1.54499,0.11438,-0.02136
="2026/04/02 16:30:32.780",-0.102,-0.17708,0.16536,0.16195,0.07861,0.04138,0.5666,0.12833,-1.6864,-0.78243,0.37991,1.55705,0.77187,0.44164,-0.99154,22.93104,906.73926,0.91661,0.04606,0.16661
="2026/04/02 16:30:32.800",-0.6538,-0.06057,0.38202,0.14889,-0.01906,-0.00988,0.88103,0.25577,-1.76343,-0.86009,0.35617,1.25612,1.1813,0.21872,-2.33214,9.45974,910.2359,1.14973,-0.01594,0.12092
="2026/04/02 16:30:32.820",-0.22648,-0.12965,-0.13107,0.4683,-0.04713,-0.08295,0.79683,0.17823,-1.66939,-0.44098,0.27261,1.80761,-1.373,0.40822,-2.33388,0,905.0224,1.9732,-0.07566,-0.04922
="2026/04/02 16:30:32.840",-0.08332,-0.32164,0.26554,0.67297,-0.07716,-0.07246,-0.00303,0.08819,-1.71698,-0.27981,0.01082,1.79241,-0.68748,0.36097,-2.1744,0,896.10815,0.7459,0.0272,-0.37958
="2026/04/02 16:30:32.860",-0.35031,-0.34279,-0.16236,0.77522,-0.04941,-0.10281,0.62439,0.08002,-1.04209,0.29579,-0.30428,1.35882,-1.48767,-0.11017,-1.74216,0,878.99457,1.47825,-0.00001,0.23183
="2026/04/02 16:30:32.880",0.26744,-0.35404,-0.13394,0.98425,-0.1086,-0.0859,-0.14502,0.05855,-0.81091,0.61421,-0.66109,0.54223,-2.80675,-0.41888,-0.73008,0,860.13562,0.80453,0.11151,0.18046
="2026/04/02 16:30:32.900",-0.02723,-0.28889,0.11764,0.83504,-0.07179,-0.14789,-0.1466,-0.05614,0.01643,0.8146,-0.56376,-0.84829,-1.51612,-0.5623,-0.26511,4.5976,841.19714,0.58677,0.06563,-0.10698
="2026/04/02 16:30:32.920",0.55405,-0.04113,-0.34671,-0.00064,-0.01268,-0.04772,0.30025,-0.14813,-0.34953,1.30858,-0.59608,-1.52617,-2.88511,-0.80139,1.5236,15.9872,824.38153,0.72701,-0.00151,-0.04834
="2026/04/02 16:30:32.940",0.89191,0.06874,0.14284,1.14561,0.0773,-0.01796,-0.28661,-0.09892,0.2998,1.03006,-0.5476,-2.15657,-1.4699,-1.10842,1.84458,30.62386,816.20941,-0.39564,0.04715,-0.60367
="2026/04/02 16:30:32.960",0.32356,0.26702,-0.34982,0.85559,-0.09335,-0.09149,1.12805,0.02499,0.10794,0.86459,-0.44449,-2.75266,-0.9739,-1.42572,1.68346,41.00314,813.01239,-0.15948,-0.02598,-0.29646
="2026/04/02 16:30:32.980",0.96013,0.32065,-0.43865,0.69017,-0.09808,-0.07651,0.56325,0.07624,0.1758,0.51335,-0.65299,-2.8866,0.15578,-1.47865,2.87673,49.25013,819.41211,-1.04495,0.0255,-0.29261
="2026/04/02 16:30:33.000",0.33901,0.35628,-0.6618,0.82816,-0.00414,0.03516,0.7895,-0.12965,0.20341,-0.21677,-0.14473,-2.6464,0.90691,-0.25082,0.69959,52.16631,833.12421,-1.47064,0.02398,-0.05297
="2026/04/02 16:30:33.020",0.15714,0.3469,-0.90997,0.35115,-0.06525,-0.02637,1.06698,0.07288,-0.33368,-0.58015,-0.16944,-2.67009,0.37585,-0.67401,2.06697,48.4026,850.27112,-1.71128,-0.01332,0.11497
="2026/04/02 16:30:33.040",0.12517,0.36843,-0.55845,-0.0441,-0.04104,0.01251,0.17001,0.07855,0.00824,-1.35562,-0.15688,-2.43526,1.41884,-0.56785,-0.10104,41.0812,870.68488,-2.06547,0.03717,-0.52701
="2026/04/02 16:30:33.060",-0.41151,0.22789,-0.95551,-0.07136,-0.05613,-0.04454,0.52807,-0.03872,-0.25999,-1.58195,-0.2875,-1.13932,0.88356,-0.02541,-1.02324,26.89886,887.20172,-1.38539,-0.06396,0.16394
="2026/04/02 16:30:33.080",-0.46648,0.1269,-0.10126,-0.22811,0.0323,-0.02946,-0.6255,0.07704,-0.13213,-1.62288,0.00103,-0.50205,0.74497,0.02177,-0.75823,12.16434,900.41296,-2.05099,-0.0001,0.02686
="2026/04/02 16:30:33.100",-0.38963,0.13824,0.17445,-0.57012,0.02604,0.10686,-0.7482,0.1056,0.20142,-1.69515,-0.03456,0.56232,1.1416,0.55277,-3.40543,0,906.42365,-1.2688,-0.13503,0.10211
="2026/04/02 16:30:33.120",-0.85695,0.12097,0.10648,-0.52801,0.05645,0.06045,-0.98655,-0.04336,0.25188,-1.22375,-0.21859,1.59425,-0.34437,0.46761,-1.80784,0,902.76141,-1.10108,-0.17029,0.27011
="2026/04/02 16:30:33.140",-0.47736,0.00257,0.57195,-0.84265,0.05717,0.02906,-1.90635,0.19009,0.95595,-0.60251,-0.06966,2.14527,0.5572,0.7477,-2.88006,0,895.07324,-1.27616,-0.09881,0.25021
="2026/04/02 16:30:33.160",-0.43556,-0.07803,0.34952,-0.86394,0.05279,0.08429,-1.09368,-0.15081,0.69525,0.05774,0.03369,2.40522,-0.25886,1.14579,-2.01327,0,879.76837,-0.04391,-0.07652,0.44943
="2026/04/02 16:30:33.180",-0.26371,-0.04505,0.70135,-0.87168,0.11511,0.09264,-1.98416,0.09959,2.03156,0.64542,0.24994,2.42519,-0.34268,0.80868,-0.19546,0,860.78418,-0.23445,-0.02056,0.27288
="2026/04/02 16:30:33.200",0.06117,-0.02598,1.03933,-1.26813,-0.07958,-0.00944,-1.06246,-0.17661,1.58099,1.1088,0.43544,2.32708,0.62457,0.90282,-0.69451,0,843.32434,0.6741,-0.02561,0.31159
="2026/04/02 16:30:33.220",0.13786,-0.17263,0.61322,-0.80345,0.1406,0.12917,-0.96949,-0.19795,1.84016,1.51898,0.56638,2.15801,-0.24164,0.82182,1.86165,13.4564,829.86261,0.9481,0.0365,0.0392
="2026/04/02 16:30:33.240",0.24304,-0.16409,0.95497,-0.77618,0.08726,0.19793,-0.96223,-0.40394,1.92258,1.58956,0.66382,1.61513,0.24466,1.6381,0.45863,32.96482,825.08313,1.14154,0.08653,-0.19014
="2026/04/02 16:30:33.260",0.02933,0.00944,0.29877,-0.47495,0.08542,0.01471,0.71092,-0.20575,0.67053,1.27164,0.35446,0.64672,0.8364,0.08427,2.84822,50.03146,826.26538,1.66719,-0.05311,-0.01811
="2026/04/02 16:30:33.280",0.10926,-0.07125,0.36679,-0.19549,0.02617,0.00442,0.08037,-0.14963,0.72281,0.98684,0.32053,-0.25158,1.04322,-0.0634,2.72293,62.38609,835.54999,1.32144,0.10963,-0.10211
="2026/04/02 16:30:33.300",0.63449,-0.20035,-0.35258,-0.10723,0.04774,0.07966,1.3558,-0.00167,-0.47735,0.46816,-0.14395,-0.21203,1.57747,0.34424,0.77169,67.51477,851.53375,1.52518,0.02263,-0.05237
="2026/04/02 16:30:33.320",-0.27982,-0.18269,0.26081,-0.10761,0.11955,0.18472,1.4048,0.09466,-0.93646,0.07894,0.41152,0.26171,1.30229,-0.34413,2.63445,63.62323,869.32965,0.96605,0.00454,-0.13035
="2026/04/02 16:30:33.340",0.45988,0.06828,-0.6071,0.40342,0.00083,0.04696,1.16415,0.17661,-1.3098,-0.64131,0.40786,-0.12884,1.50197,-0.03184,-1.37794,55.00781,889.2674,1.11798,0.10026,-0.29638
="2026/04/02 16:30:33.360",-0.43127,0.21064,-0.49863,0.56316,0.03036,0.00801,2.00624,0.08404,-2.24966,-0.70557,0.04604,0.19757,0.77195,-0.30926,-0.25279,39.56325,903.27686,0.90195,0.11663,0.32497
="2026/04/02 16:30:33.380",-0.16654,0.07878,-0.16957,0.8301,-0.05808,-0.05616,0.74824,0.24447,-1.87288,-1.09975,0.38329,-0.68148,0.52899,-0.22675,-0.85749,22.00101,911.97607,0.40486,0.13735,-0.11083
="2026/04/02 16:30:33.400",-0.03622,-0.11561,-0.32605,0.74066,-0.02594,-0.07882,1.27773,0.13012,-2.2169,-1.13651,0.06532,-0.05859,-0.28108,0.07902,-3.03848,3.88588,913.07678,0.7368,0.01189,-0.17609
="2026/04/02 16:30:33.420",-0.62675,-0.12924,0.27692,0.98743,-0.07077,-0.1196,0.61165,0.28074,-2.00811,-0.77601,-0.05152,0.09081,-1.43572,-0.50779,-0.48687,0,902.82263,-0.15434,-0.03041,-0.16165
="2026/04/02 16:30:33.440",0.50759,-0.07439,0.06471,0.92958,-0.04659,-0.13989,0.28001,0.21551,-1.7247,-0.52387,-0.30443,-0.12209,-1.34059,-0.33311,-2.63826,0,887.25293,-0.02924,-0.00017,-0.21603
="2026/04/02 16:30:33.460",-0.28132,-0.08743,-0.20553,1.37534,-0.05568,-0.15831,0.39374,-0.01747,-0.82567,0.02169,-0.48158,0.03799,-2.80634,-0.73059,-0.55039,0,864.83734,-0.37611,-0.08627,0.11674
="2026/04/02 16:30:33.480",0.29971,-0.02884,0.19108,0.62409,-0.10441,-0.09414,-0.71685,-0.15791,-0.09583,0.56725,-0.40064,-0.61673,-2.52762,-0.88699,0.35914,0,842.57935,-0.99488,0.01722,-0.00032
="2026/04/02 16:30:33.500",0.70978,0.00756,-0.35432,0.87007,-0.10352,-0.1243,-0.02323,0.03412,-0.12626,0.74061,-0.75146,-1.26122,-2.41835,-1.37699,0.88673,0,822.53058,-1.15168,-0.00839,-0.02214
="2026/04/02 16:30:33.520",0.17704,0.00476,-0.28438,0.4937,0.02522,-0.03862,-0.82366,-0.06981,0.82491,1.13562,-0.64949,-2.43849,-3.01486,-1.1371,2.23015,11.31443,807.42798,-1.19289,-0.00056,-0.22917
="2026/04/02 16:30:33.540",1.42814,0.17395,-0.32006,0.37451,0.01977,-0.10226,-0.45998,-0.13561,0.90648,0.96548,-0.82195,-1.92166,-1.25997,-0.4129,0.81711,30.06546,803.41534,-1.15006,0.03434,-0.43506
="2026/04/02 16:30:33.560",-0.08307,0.30354,-0.07303,0.46149,-0.02082,-0.02237,0.07731,-0.06044,0.78457,0.89907,-0.01947,-2.38399,-0.61015,-0.92558,3.51679,45.13166,806.52063,-1.11664,0.03469,0.00769
="2026/04/02 16:30:33.580",0.88597,0.42586,-0.7071,0.16429,-0.09877,-0.04043,-0.57587,0.00132,1.25252,0.41883,-0.16391,-2.31646,0.30104,-0.70415,1.55934,56.89406,819.95721,-0.97755,0.17963,-0.37037
="2026/04/02 16:30:33.600",0.33853,0.29365,-0.34847,-0.3091,-0.10418,-0.05506,0.45091,-0.08697,0.55646,-0.08555,-0.36382,-1.4839,1.5783,-0.3967,1.23689,60.98538,840.22675,-0.84306,0.03304,-0.07123
="2026/04/02 16:30:33.620",-0.35883,0.06216,-0.45225,-0.47785,0.04206,0.01053,-0.36129,-0.10743,0.81933,-0.59932,0.19089,-1.25261,1.62891,-0.09376,1.37674,56.49846,863.22607,-0.75542,0.00557,0.17104
="2026/04/02 16:30:33.640",0.00395,0.12463,-0.31996,-0.66213,0.08465,0.09068,-0.31549,0.06163,0.60999,-1.05027,-0.00746,-0.27692,2.45019,0.51364,-1.5144,46.30852,888.23401,-0.89688,0.02973,0.09333
="2026/04/02 16:30:33.660",-1.15466,0.25656,0.00007,-1.01026,0.06066,0.13033,-0.21815,-0.03318,0.22241,-1.39259,0.17664,-0.18818,2.04971,0.42434,-0.29862,28.87536,906.68317,-0.68674,-0.09051,0.30788
="2026/04/02 16:30:33.680",-0.2733,0.1386,0.04087,-0.89928,0.10181,0.12262,-1.23359,0.20871,0.79918,-1.45588,0.18496,0.62467,2.10459,0.74493,-2.39132,11.26709,918.68292,-0.28894,-0.02982,0.14253
="2026/04/02 16:30:33.700",-0.83939,0.05031,0.28243,-1.01579,0.07504,0.11432,-0.70387,0.04789,0.23836,-1.15649,0.15384,1.63066,1.5863,1.12718,-2.5577,0,920.64465,0.24001,-0.12214,0.18217
="2026/04/02 16:30:33.720",-0.83154,-0.09875,0.62154,-1.17303,0.17811,0.1874,-1.50892,0.02021,0.38146,-0.71206,0.63251,2.4105,0.6491,1.1333,-1.5812,0,912.94922,0.39098,-0.15324,0.41915
="2026/04/02 16:30:33.740",-0.03937,-0.18311,0.50811,-0.74037,0.08448,0.12903,-1.27015,-0.00791,0.31931,-0.23678,0.29028,2.84382,0.39984,1.41433,-2.88815,0,898.6485,0.95103,-0.13561,0.23175
="2026/04/02 16:30:33.760",-0.91484,-0.27066,0.83677,-0.7107,0.03592,0.00275,-1.0641,-0.01729,0.79942,0.60733,0.34992,2.8112,-0.51493,1.10658,-0.93302,0,875.93536,1.34117,-0.25757,0.49926
="2026/04/02 16:30:33.780",0.32704,-0.19619,1.26322,-0.63241,0.0381,0.08554,-1.07543,0.01466,0.61502,1.0343,0.71929,3.18721,-0.10935,1.04263,-0.71697,0,852.86719,0.87945,-0.04137,0.458
="2026/04/02 16:30:33.800",-0.4706,-0.29711,1.27313,-0.54803,0.04767,-0.01567,-0.22753,-0.13564,0.75886,1.33278,1.1826,1.98024,-0.34255,0.62633,1.02969,0.41373,831.89905,1.01163,-0.08705,0.00222
="2026/04/02 16:30:33.820",0.79713,-0.22237,0.35838,-0.26878,0.10314,0.11819,-0.04364,0.01166,0.59356,1.70412,0.31184,1.16351,-0.79456,0.46673,1.1665,20.69419,817.97168,1.40416,0.03343,-0.05468
="2026/04/02 16:30:33.840",0.41783,-0.29421,0.66736,-0.07034,-0.00596,-0.01034,0.71221,-0.24059,0.20313,1.54873,-0.10223,0.66991,0.28657,0.37438,1.71927,43.68118,814.59052,0.78534,0.19936,-0.12298
="2026/04/02 16:30:33.860",0.00605,-0.20987,0.2329,0.63372,0.01268,0.05083,1.24147,-0.04516,0.17785,1.3467,0.32576,-0.21585,-0.19898,-0.05004,3.12226,61.57458,818.63385,1.1504,0.09158,-0.02409
="2026/04/02 16:30:33.880",1.26027,0.07426,-0.35515,0.40007,-0.04877,0.00937,1.55779,-0.03014,-0.59685,0.84566,0.11552,-0.92022,0.53938,-0.50207,2.00838,73.66446,832.70209,1.068,0.1683,-0.49627
="2026/04/02 16:30:33.900",0.17113,0.26503,-0.32382,0.66526,0.00443,-0.10323,2.21117,-0.07054,-1.21792,0.14051,0.08209,-0.83435,0.7379,-1.00645,2.392,76.22663,851.17133,0.86746,-0.02924,-0.08995
="2026/04/02 16:30:33.920",0.64487,-0.00745,-0.90324,0.78533,0.00102,-0.10147,1.81422,0.19132,-1.3876,-0.21693,-0.03825,-0.70933,0.36471,-0.99104,1.18178,70.0593,872.52533,0.86864,0.06412,-0.25677
="2026/04/02 16:30:33.940",0.28583,-0.14201,-1.07355,0.81452,-0.03022,-0.10538,1.85272,0.04951,-2.00199,-0.84088,-0.20797,-1.02556,0.77575,-0.89914,-0.0964,56.532,893.32843,0.09677,0.09034,-0.08628
="2026/04/02 16:30:33.960",-0.32835,0.02745,-0.99246,0.97441,-0.11272,-0.07336,1.21046,0.15742,-1.68687,-1.19995,-0.12483,-1.09546,-0.07457,-0.96773,-0.17911,35.42656,907.25958,-0.01066,-0.03359,0.21551
="2026/04/02 16:30:33.980",0.23746,0.08488,-1.1239,0.80669,-0.06825,-0.14099,0.58985,0.18137,-2.04397,-1.36567,-0.51617,-0.9058,-0.29277,-0.8905,-1.79356,13.55473,915.46167,-0.47989,0.12492,0.23661
="2026/04/02 16:30:34.000",-0.58203,0.12344,-0.54577,1.12532,-0.0964,-0.03664,0.04405,0.28402,-1.41769,-1.25924,-0.50746,-0.9854,-0.84109,-0.97065,-1.4786,0,912.72803,-0.83647,-0.0398,0.13029
